Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
3,"Bartram, Clint",20y 114d,33 (14-1-18 43.94%),7 (0.21),←,
6,"Bate, Matthew",21y 16d,38 (15-0-23 39.47%),28 (0.74),←,
21,"Bell, Daniel",23y 57d,56 (21-1-34 38.39%),1 (0.02),←,
43,"Bode, Jace",20y 269d,6 (2-0-4 33.33%),3 (0.50),←,
32,"Bruce, Cameron",28y 253d,173 (79-1-93 45.95%),187 (1.08),←,
14,"Dunn, Lynden",21y 26d,30 (11-0-19 36.67%),27 (0.90),←,
20,"Garland, Colin",20y 42d,10 (1-0-9 10.00%),1 (0.10),←,
18,"Green, Brad",27y 88d,177 (82-1-94 46.61%),220 (1.24),←,
11,"Johnson, Paul",23y 349d,34 (9-0-25 26.47%),5 (0.15),33 (8-0-25 24.24%),5 (0.15)
2,"Jones, Nathan",20y 141d,40 (9-1-30 23.75%),21 (0.52),←,
23,"McDonald, James",31y 248d,209 (93-1-115 44.74%),49 (0.23),←,
5,"McLean, Brock",22y 90d,72 (32-1-39 45.14%),31 (0.43),←,
7,"Miller, Brad",24y 339d,101 (39-1-61 39.11%),41 (0.41),←,
22,"Moloney, Brent",24y 133d,69 (29-1-39 42.75%),16 (0.23),46 (17-0-29 36.96%),10 (0.22)
10,"Morton, Cale",18y 143d,10 (1-0-9 10.00%),5 (0.50),←,
27,"Rivers, Jared",23y 235d,70 (34-1-35 49.29%),4 (0.06),←,
12,"Sylvia, Colin",22y 214d,59 (23-1-35 39.83%),37 (0.63),←,
37,"Warnock, Matthew",24y 67d,10 (2-0-8 20.00%),1 (0.10),←,
31,"Wheatley, Paul",27y 58d,122 (58-0-64 47.54%),33 (0.27),←,
34,"White, Jeff",31y 111d,263 (121-1-141 46.20%),110 (0.42),231 (108-1-122 46.97%),92 (0.40)
39,"Wonaeamirri, Austin",19y 251d,9 (1-0-8 11.11%),15 (1.67),←,
13,"Yze, Adem",30y 262d,268 (120-1-147 44.96%),234 (0.87),←,
Totals,Totals,23y 359d,1859 (796-13-1050 42.82%),1076 (0.58),,
C,"Bailey, Dean",41y 143d,11 (1-0-10 9.09%),,←,
