Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
27,"Barker, John",30y 112d,161 (63-1-97 39.44%),121 (0.75),106 (56-0-50 52.83%),108 (1.02)
10,"Bateman, Chance",23y 355d,53 (21-0-32 39.62%),18 (0.34),←,
17,"Brennan, Luke",20y 100d,9 (3-0-6 33.33%),6 (0.67),←,
30,"Brown, Campbell",21y 287d,52 (17-0-35 32.69%),27 (0.52),←,
25,"Clarke, Tim",23y 70d,58 (25-0-33 43.10%),19 (0.33),←,
9,"Crawford, Shane",30y 275d,244 (118-2-124 48.77%),191 (0.78),←,
24,"Croad, Trent",25y 94d,155 (71-1-83 46.13%),147 (0.95),117 (51-1-65 44.02%),87 (0.74)
19,"Dixon, Ben",27y 362d,153 (76-1-76 50.00%),205 (1.34),←,
1,"Everitt, Peter",31y 39d,228 (87-2-139 38.60%),356 (1.56),48 (14-0-34 29.17%),56 (1.17)
38,"Franklin, Lance",18y 132d,12 (3-0-9 25.00%),11 (0.92),←,
3,"Hay, Jonathan",25y 302d,140 (63-1-76 45.36%),12 (0.09),←,
15,"Hodge, Luke",20y 361d,57 (23-0-34 40.35%),39 (0.68),←,
18,"Ladson, Rick",21y 113d,24 (7-0-17 29.17%),15 (0.63),←,
14,"Miller, Harry",20y,8 (1-0-7 12.50%),3 (0.38),←,
5,"Mitchell, Sam",22y 242d,61 (24-0-37 39.34%),12 (0.20),←,
7,"Osborne, Michael",22y 317d,49 (15-0-34 30.61%),9 (0.18),←,
16,"Ries, Nick",22y 332d,67 (27-0-40 40.30%),16 (0.24),←,
28,"Sewell, Brad",21y 129d,10 (0-0-10 0.00%),,←,
11,"Smith, Joel",28y 39d,175 (80-1-94 46.00%),85 (0.49),117 (51-1-65 44.02%),34 (0.29)
43,"Taylor, Simon",22y 297d,9 (3-0-6 33.33%),2 (0.22),←,
21,"Vandenberg, Richard",28y 148d,111 (48-1-62 43.69%),50 (0.45),←,
6,"Williams, Mark",22y 59d,45 (13-0-32 28.89%),93 (2.07),←,
Totals,Totals,24y 73d,1881 (788-10-1083 41.89%),1437 (0.76),,
C,"Clarkson, Alastair",37y 45d,12 (3-0-9 25.00%),,←,
