Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
12,"Boekhorst, Blaine",23y 296d,20 (3-0-17 15.00%),9 (0.45),←,
41,"Casboult, Levi",27y 102d,85 (29-1-55 34.71%),91 (1.07),←,
9,"Cripps, Patrick",22y 99d,57 (16-1-40 28.95%),22 (0.39),←,
30,"Curnow, Charlie",20y 142d,18 (5-0-13 27.78%),12 (0.67),←,
35,"Curnow, Ed",27y 230d,122 (51-2-69 42.62%),22 (0.18),←,
15,"Docherty, Sam",23y 251d,83 (27-1-55 33.13%),14 (0.17),70 (21-1-48 30.71%),13 (0.19)
4,"Gibbs, Bryce",28y 102d,222 (94-2-126 42.79%),131 (0.59),←,
32,"Graham, Nick",23y 13d,34 (10-0-24 29.41%),8 (0.24),←,
14,"Jones, Liam",26y 121d,86 (35-0-51 40.70%),84 (0.98),20 (8-0-12 40.00%),16 (0.80)
8,"Kreuzer, Matthew",28y 43d,152 (70-0-82 46.05%),80 (0.53),←,
13,"Lamb, Jed",24y 249d,40 (17-0-23 42.50%),32 (0.80),18 (8-0-10 44.44%),15 (0.83)
22,"Marchbank, Caleb",20y 200d,20 (7-0-13 35.00%),,13 (5-0-8 38.46%),
3,"Murphy, Marc",29y 341d,227 (97-1-129 42.95%),164 (0.72),←,
5,"Petrevski-Seton, Sam",19y 126d,12 (4-0-8 33.33%),6 (0.50),←,
33,"Pickett, Jarrod",20y 311d,6 (1-0-5 16.67%),2 (0.33),←,
20,"Plowman, Lachie",22y 287d,52 (16-0-36 30.77%),1 (0.02),32 (12-0-20 37.50%),
1,"Silvagni, Jack",19y 190d,20 (4-0-16 20.00%),18 (0.90),←,
6,"Simpson, Kade",33y 51d,277 (107-3-167 39.17%),130 (0.47),←,
16,"Smedts, Billie",25y 17d,43 (28-0-15 65.12%),20 (0.47),5 (2-0-3 40.00%),1 (0.20)
39,"Thomas, Dale",30y 4d,210 (121-2-87 58.10%),147 (0.70),53 (18-0-35 33.96%),26 (0.49)
23,"Weitering, Jacob",19y 214d,33 (10-0-23 30.30%),9 (0.27),←,
46,"Wright, Matthew",27y 193d,129 (61-0-68 47.29%),102 (0.79),35 (12-0-23 34.29%),39 (1.11)
Totals,Totals,24y 262d,1948 (813-13-1122 41.74%),1104 (0.57),,
C,"Bolton, Brendon",38y 68d,40 (17-0-23 42.50%),,35 (12-0-23 34.29%),
