Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
3,"Adams, Taylor",6,1,4,10,,,,2.0,,1.0,1.0,2.0,1.0,,,4.0,6.0,,,,,,63.0
36,"Amartey, Joel",8,4,3,11,,2.0,,3.0,,3.0,1.0,3.0,1.0,1.0,,3.0,9.0,,,5.0,,1.0,77.0
22,"Blakey, Nick",18,7,6,24,,1.0,,2.0,5.0,4.0,1.0,3.0,2.0,1.0,,5.0,17.0,,,10.0,,1.0,83.0
16,"Campbell, Braeden",6,5,5,11,,,,4.0,4.0,,1.0,2.0,1.0,,,4.0,8.0,,,3.0,,,70.0
33 ↑,"Cleary, Caiden",,,1,1,,,,,,,,,,,,,1.0,,,,,,7.0
7,"Cunningham, Harry",9,6,4,13,,,,2.0,3.0,1.0,,,,,,4.0,9.0,1.0,,3.0,,,83.0
13,"Florent, Oliver",6,4,6,12,1,,,3.0,1.0,3.0,1.0,1.0,,,,4.0,8.0,,1.0,3.0,2.0,,86.0
42 ↓,"Fox, Robbie",3,1,1,4,,,,2.0,,1.0,,3.0,1.0,2.0,,1.0,2.0,,,2.0,,,65.0
4,"Grundy, Brodie",5,,8,13,,,38.0,6.0,1.0,3.0,4.0,9.0,3.0,5.0,,10.0,4.0,,,1.0,,1.0,75.0
21,"Gulden, Errol",10,1,4,14,1,1.0,,5.0,,3.0,3.0,1.0,1.0,,,7.0,6.0,,,2.0,,,87.0
9,"Hayward, Will",11,4,3,14,3,1.0,,1.0,1.0,4.0,,,2.0,,,6.0,8.0,2.0,1.0,,,,84.0
5,"Heeney, Isaac",19,6,13,32,1,3.0,,3.0,1.0,9.0,7.0,3.0,5.0,,3.0,15.0,16.0,2.0,1.0,,,1.0,84.0
17,"Jordon, James",6,2,2,8,1,,,5.0,1.0,2.0,3.0,1.0,1.0,1.0,,4.0,4.0,1.0,,,,1.0,83.0
44,"Lloyd, Jake",11,6,7,18,,,,1.0,6.0,2.0,,3.0,1.0,,,7.0,12.0,,,3.0,,,85.0
30,"McCartin, Tom",3,1,4,7,,,,1.0,2.0,,1.0,6.0,,2.0,,3.0,3.0,,,8.0,,,95.0
6,"McDonald, Logan",7,7,,7,1,,,1.0,2.0,,,2.0,,1.0,,1.0,6.0,1.0,1.0,7.0,,,91.0
2,"McLean, Hayden",5,4,6,11,1,,9.0,1.0,,1.0,1.0,1.0,1.0,,,4.0,6.0,1.0,1.0,4.0,,,76.0
14,"Mills, Callum",5,1,7,12,,,,3.0,1.0,2.0,,,,,,4.0,6.0,1.0,,5.0,,,82.0
26,"Parker, Luke",7,2,7,14,2,,,3.0,1.0,1.0,5.0,1.0,2.0,1.0,,11.0,4.0,,1.0,1.0,,1.0,84.0
24,"Rampe, Dane",5,1,1,6,,,,3.0,2.0,,,1.0,1.0,,,2.0,4.0,1.0,,5.0,,,86.0
34,"Roberts, Matt",16,3,9,25,,,,4.0,3.0,2.0,2.0,4.0,,,,6.0,10.0,,,1.0,2.0,,93.0
8,"Rowbottom, James",10,1,11,21,,1.0,,5.0,1.0,5.0,7.0,5.0,2.0,1.0,1.0,11.0,9.0,,,2.0,,,78.0
1,"Warner, Chad",17,2,16,33,2,,,3.0,1.0,2.0,8.0,4.0,1.0,,,13.0,17.0,,,,3.0,1.0,86.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,193,69,128,321,13,11.0,47.0,63.0,36.0,49.0,46.0,55.0,26.0,15.0,4.0,129.0,175.0,10.0,6.0,65.0,7.0,7.0,
Opposition,Opposition,217,76,120,337,12,14.0,47.0,62.0,36.0,49.0,43.0,69.0,15.0,26.0,2.0,134.0,176.0,14.0,10.0,45.0,2.0,7.0,
