Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
32,"Bugg, Tomas",24y 32d,86 (26-0-60 30.23%),23 (0.27),21 (9-0-12 42.86%),7 (0.33)
17,"Frost, Sam",23y 252d,44 (15-0-29 34.09%),7 (0.16),23 (10-0-13 43.48%),5 (0.22)
36,"Garlett, Jeff",27y 277d,153 (75-1-77 49.35%),270 (1.76),46 (18-0-28 39.13%),87 (1.89)
19,"Hannan, Mitch",23y 59d,6 (3-0-3 50.00%),6 (1.00),←,
14,"Hibberd, Michael",27y 124d,87 (41-1-45 47.70%),12 (0.14),3 (1-0-2 33.33%),1 (0.33)
1,"Hogan, Jesse",22y 84d,45 (17-0-28 37.78%),94 (2.09),←,
29,"Hunt, Jayden",22y 34d,26 (12-0-14 46.15%),7 (0.27),←,
39,"Jetta, Neville",27y 84d,101 (28-2-71 28.71%),23 (0.23),←,
2,"Jones, Nathan",29y 107d,230 (61-3-166 27.17%),109 (0.47),←,
24,"Kennedy Harris, Jay",22y 47d,25 (8-0-17 32.00%),11 (0.44),←,
6,"Lewis, Jordan",31y 13d,268 (172-1-95 64.37%),148 (0.55),4 (3-0-1 75.00%),3 (0.75)
28,"McDonald, Oscar",21y 50d,22 (11-0-11 50.00%),,←,
25,"McDonald, Tom",24y 231d,111 (31-0-80 27.93%),10 (0.09),←,
13,"Oliver, Clayton",19y 289d,20 (10-0-10 50.00%),6 (0.30),←,
21,"Pedersen, Cameron",30y 51d,63 (20-0-43 31.75%),53 (0.84),47 (13-0-34 27.66%),33 (0.70)
5,"Petracca, Christian",21y 123d,24 (10-0-14 41.67%),23 (0.96),←,
3,"Salem, Christian",21y 296d,37 (12-0-25 32.43%),11 (0.30),←,
12,"Tyson, Dom",23y 333d,77 (21-0-56 27.27%),38 (0.49),64 (20-0-44 31.25%),34 (0.53)
23,"Vince, Bernie",31y 217d,199 (89-0-110 44.72%),111 (0.56),70 (21-0-49 30.00%),31 (0.44)
7,"Viney, Jack",23y 24d,77 (23-0-54 29.87%),21 (0.27),←,
42,"Wagner, Josh",22y 317d,15 (6-0-9 40.00%),,←,
4,"Watts, Jack",26y 42d,144 (41-2-101 29.17%),134 (0.93),←,
Totals,Totals,24y 306d,1860 (732-10-1118 39.35%),1117 (0.60),,
C,"Goodwin, Simon",40y 132d,8 (3-0-5 37.50%),,7 (3-0-4 42.86%),
