North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
44,"Anthony, Liam",21y 299d,2 (0-0-2 0.00%),,←,
11,"Firrito, Michael",25y 220d,119 (59-1-59 50.00%),21 (0.18),←,
32,"Garlett, Cruize",20y 121d,3 (0-0-3 0.00%),1 (0.33),←,
38,"Gibson, Josh",25y 114d,57 (26-0-31 45.61%),1 (0.02),←,
22,"Goldstein, Todd",21y 4d,9 (5-0-4 55.56%),3 (0.33),←,
17,"Grima, Nathan",23y 334d,6 (1-0-5 16.67%),,←,
31,"Hale, David",25y 44d,114 (50-1-63 44.30%),99 (0.87),←,
6,"Hansen, Lachlan",20y 322d,21 (10-0-11 47.62%),7 (0.33),←,
39,"Harding, Leigh",28y 70d,125 (59-2-64 48.00%),148 (1.18),←,
4,"Harris, Daniel",27y 56d,146 (71-2-73 49.32%),43 (0.29),←,
29,"Harvey, Brent",31y 52d,271 (149-2-120 55.35%),311 (1.15),←,
21,"Jones, Corey",28y 129d,149 (71-1-77 47.99%),204 (1.37),←,
1,"McIntosh, Hamish",24y 304d,71 (29-1-41 41.55%),34 (0.48),←,
42,"McMahon, Scott",23y 33d,43 (22-0-21 51.16%),23 (0.53),←,
20,"Petrie, Drew",26y 263d,168 (80-2-86 48.21%),142 (0.85),←,
30,"Pratt, Daniel",26y 106d,94 (46-0-48 48.94%),9 (0.10),91 (45-0-46 49.45%),8 (0.09)
3,"Rawlings, Brady",28y 25d,193 (97-1-95 50.52%),58 (0.30),←,
15,"Ross, Ben",20y 287d,11 (5-0-6 45.45%),4 (0.36),←,
7,"Simpson, Adam",33y 139d,302 (170-2-130 56.62%),82 (0.27),←,
9,"Swallow, Andrew",22y 33d,54 (23-0-31 42.59%),23 (0.43),←,
16,"Thompson, Scott",23y 57d,20 (4-1-15 22.50%),,←,
14,"Urquhart, Gavin",21y 48d,27 (10-0-17 37.04%),,←,
Totals,Totals,24y 338d,2005 (987-16-1002 49.23%),1213 (0.60),,
C,"Crocker, Darren",42y 101d,2 (0-0-2 0.00%),,←,
