Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
9,"Acres, Blake",25y 221d,91 (36-1-54 40.11%),30 (0.33),16 (7-0-9 43.75%),1 (0.06)
11,"Aish, James",25y 189d,107 (43-0-64 40.19%),24 (0.22),25 (10-0-15 40.00%),1 (0.04)
8,"Brayshaw, Andrew",21y 189d,65 (26-0-39 40.00%),15 (0.23),←,
5,"Cerra, Adam",21y 221d,64 (26-0-38 40.63%),12 (0.19),←,
33,"Colyer, Travis",29y 265d,115 (54-1-60 47.39%),69 (0.60),28 (11-0-17 39.29%),15 (0.54)
6,"Conca, Reece",28y 277d,149 (76-1-72 51.34%),25 (0.17),45 (18-0-27 40.00%),2 (0.04)
36,"Cox, Brennan",22y 276d,56 (20-0-36 35.71%),27 (0.48),←,
12,"Crowden, Mitch",22y 18d,29 (12-0-17 41.38%),10 (0.34),←,
4,"Darcy, Sean",22y 338d,49 (18-0-31 36.73%),19 (0.39),←,
44,"Duman, Taylin",23y 28d,42 (17-0-25 40.48%),1 (0.02),←,
7,"Fyfe, Nat",29y 240d,195 (103-1-91 53.08%),160 (0.82),←,
23,"Henry, Liam",19y 261d,7 (1-0-6 14.29%),3 (0.43),←,
37,"Lobb, Rory",28y 96d,111 (58-2-51 53.15%),91 (0.82),37 (16-0-21 43.24%),27 (0.73)
2,"Logue, Griffin",23y 33d,33 (11-0-22 33.33%),1 (0.03),←,
16,"Mundy, David",35y 300d,341 (171-1-169 50.29%),149 (0.44),←,
28,"Schultz, Lachie",23y 167d,32 (12-0-20 37.50%),26 (0.81),←,
3,"Serong, Caleb",20y 96d,23 (11-0-12 47.83%),5 (0.22),←,
39,"Switkowski, Sam",24y 177d,24 (9-0-15 37.50%),11 (0.46),←,
20,"Taberner, Matthew",27y 333d,96 (44-0-52 45.83%),130 (1.35),←,
18,"Tucker, Darcy",24y 113d,81 (24-0-57 29.63%),33 (0.41),←,
10,"Walters, Michael",30y 129d,172 (83-1-88 48.55%),283 (1.65),←,
38,"Watson, Tobe",23y 164d,8 (3-0-5 37.50%),1 (0.13),←,
14,"Wilson, Nathan",28y 129d,139 (66-2-71 48.20%),18 (0.13),62 (26-0-36 41.94%),2 (0.03)
Totals,Totals,25y 122d,2029 (924-10-1095 45.54%),1143 (0.56),,
C,"Longmuir, Justin",40y 115d,26 (11-0-15 42.31%),,←,
