Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
21,"Buntine, Matt",22y 208d,34 (15-0-19 44.12%),1 (0.03),←,
18,"Cameron, Jeremy",23y 43d,77 (21-0-56 27.27%),199 (2.58),←,
3,"Coniglio, Stephen",22y 151d,69 (24-0-45 34.78%),27 (0.39),←,
19,"Haynes, Nick",23y 362d,47 (15-0-32 31.91%),4 (0.09),←,
2,"Hopper, Jacob",19y 98d,1 (1-0-0 100.00%),,←,
17,"Johnson, Steve",32y 315d,261 (184-3-74 71.07%),471 (1.80),8 (6-0-2 75.00%),19 (2.38)
22,"Kelly, Josh",21y 92d,44 (19-0-25 43.18%),25 (0.57),←,
40,"Kennedy, Adam",23y 307d,69 (17-0-52 24.64%),4 (0.06),←,
37,"Lobb, Rory",23y 95d,19 (9-0-10 47.37%),22 (1.16),←,
39,"Mohr, Tim",27y 208d,44 (5-0-39 11.36%),1 (0.02),←,
41,"Mumford, Shane",29y 314d,136 (88-2-46 65.44%),47 (0.35),36 (19-0-17 52.78%),8 (0.22)
7,"Palmer, Rhys",27y 91d,117 (39-0-78 33.33%),94 (0.80),64 (18-0-46 28.13%),71 (1.11)
24,"Patfull, Joel",31y 159d,204 (86-3-115 42.89%),25 (0.12),22 (13-0-9 59.09%),1 (0.05)
12,"Patton, Jonathon",22y 360d,39 (13-0-26 33.33%),45 (1.15),←,
9,"Scully, Tom",24y 365d,111 (35-1-75 31.98%),43 (0.39),80 (22-0-58 27.50%),37 (0.46)
23,"Shaw, Heath",30y 169d,221 (133-2-86 60.63%),38 (0.17),48 (23-0-25 47.92%),1 (0.02)
5,"Shiel, Dylan",23y 66d,72 (21-0-51 29.17%),35 (0.49),←,
11,"Steele, Jack",20y 153d,13 (7-0-6 53.85%),7 (0.54),←,
8,"Ward, Callan",26y 34d,151 (57-0-94 37.75%),76 (0.50),91 (25-0-66 27.47%),43 (0.47)
6,"Whitfield, Lachie",21y 301d,59 (20-0-39 33.90%),25 (0.42),←,
29,"Williams, Zac",21y 237d,37 (13-0-24 35.14%),10 (0.27),←,
16,"Wilson, Nathan",23y 128d,40 (15-0-25 37.50%),12 (0.30),←,
Totals,Totals,24y 260d,1865 (837-11-1017 44.88%),1211 (0.65),,
C,"Cameron, Leon",43y 255d,52 (23-0-29 44.23%),,←,
