Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
27,"Armfield, Dennis",29y 165d,131 (64-1-66 49.24%),64 (0.49),←,
38,"Byrne, Ciaran",21y 181d,9 (5-0-4 55.56%),,←,
41,"Casboult, Levi",26y 81d,62 (23-1-38 37.90%),61 (0.98),←,
9,"Cripps, Patrick",21y 78d,33 (10-1-22 31.82%),11 (0.33),←,
35,"Curnow, Ed",26y 210d,99 (45-2-52 46.46%),13 (0.13),←,
15,"Docherty, Sam",22y 231d,59 (21-1-37 36.44%),10 (0.17),46 (15-1-30 33.70%),9 (0.20)
33,"Everitt, Andrejs",27y 83d,125 (65-3-57 53.20%),89 (0.71),46 (14-0-32 30.43%),57 (1.24)
4,"Gibbs, Bryce",27y 81d,198 (88-2-108 44.95%),113 (0.57),←,
37,"Gorringe, Daniel",24y 2d,25 (6-0-19 24.00%),11 (0.44),3 (2-0-1 66.67%),4 (1.33)
32,"Graham, Nick",21y 358d,22 (7-0-15 31.82%),5 (0.23),←,
11,"Kerridge, Sam",23y 39d,38 (19-0-19 50.00%),27 (0.71),11 (6-0-5 54.55%),4 (0.36)
8,"Kreuzer, Matthew",27y 22d,129 (64-0-65 49.61%),69 (0.53),←,
13,"Lamb, Jed",23y 229d,32 (15-0-17 46.88%),28 (0.88),10 (6-0-4 60.00%),11 (1.10)
20,"Plowman, Lachie",21y 267d,28 (10-0-18 35.71%),1 (0.04),8 (6-0-2 75.00%),
17,"Rowe, Sam",28y 198d,62 (22-1-39 36.29%),15 (0.24),←,
6,"Simpson, Kade",32y 30d,253 (101-3-149 40.51%),125 (0.49),←,
39,"Thomas, Dale",28y 349d,192 (116-2-74 60.94%),141 (0.73),35 (13-0-22 37.14%),20 (0.57)
42,"Tuohy, Zach",26y 177d,109 (47-1-61 43.58%),37 (0.34),←,
1,"Walker, Andrew",30y 17d,197 (75-3-119 38.83%),133 (0.68),←,
23,"Weitering, Jacob",18y 194d,9 (4-0-5 44.44%),,←,
43,"White, Simon",27y 353d,65 (29-2-34 46.15%),10 (0.15),←,
46,"Wright, Matthew",26y 173d,105 (55-0-50 52.38%),72 (0.69),11 (6-0-5 54.55%),9 (0.82)
Totals,Totals,25y 210d,1982 (891-23-1068 44.95%),1035 (0.52),,
C,"Bolton, Brendon",37y 47d,16 (11-0-5 68.75%),,11 (6-0-5 54.55%),
