West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),West Coast Games (W-D-L W%),West Coast Goals (Ave.)
3,"Baker, Liam",27y 104d,137 (67-4-66 50.36%),54 (0.39),9 (0-0-9 0.00%),
41,"Brock, Sandy",22y 148d,3 (0-0-3 0.00%),,←,
10,"Brockman, Tyler",22y 170d,42 (11-2-29 28.57%),29 (0.69),16 (2-0-14 12.50%),6 (0.38)
28,"Cole, Tom",27y 348d,120 (57-0-63 47.50%),4 (0.03),←,
15,"Cripps, Jamie",33y 18d,260 (126-1-133 48.65%),324 (1.25),244 (118-1-125 48.57%),308 (1.26)
14,"Duggan, Liam",28y 151d,188 (84-0-104 44.68%),15 (0.08),←,
42,"Edwards, Harry",24y 222d,45 (8-0-37 17.78%),,←,
25,"Flynn, Matt",27y 240d,42 (10-1-31 25.00%),12 (0.29),9 (0-0-9 0.00%),2 (0.22)
7,"Ginbey, Reuben",20y 243d,49 (6-0-43 12.24%),2 (0.04),←,
17,"Graham, Jack",27y 75d,139 (75-4-60 55.40%),51 (0.37),8 (0-0-8 0.00%),
27,"Gross, Tom",18y 238d,4 (0-0-4 0.00%),1 (0.25),←,
8,"Hewett, Elijah",20y 349d,21 (3-0-18 14.29%),9 (0.43),←,
19,"Hough, Brady",22y 67d,62 (8-0-54 12.90%),,←,
5,"Hunt, Jayden",30y 38d,166 (69-1-96 41.87%),57 (0.34),52 (8-0-44 15.38%),14 (0.27)
44,"Hutchinson, Jack",23y 182d,13 (0-0-13 0.00%),2 (0.15),←,
11,"Kelly, Tim",30y 289d,151 (59-0-92 39.07%),79 (0.52),103 (29-0-74 28.16%),31 (0.30)
23,"Maric, Ryan",20y 247d,38 (7-0-31 18.42%),16 (0.42),←,
16,"Owies, Matthew",28y 53d,81 (40-1-40 50.00%),95 (1.17),9 (0-0-9 0.00%),6 (0.67)
22,"Reid, Archer",19y 234d,9 (0-0-9 0.00%),4 (0.44),←,
9,"Reid, Harley",20y 24d,29 (5-0-24 17.24%),15 (0.52),←,
1,"Ryan, Liam",28y 221d,112 (48-0-64 42.86%),145 (1.29),←,
2,"Waterman, Jake",27y 5d,110 (42-0-68 38.18%),144 (1.31),←,
32,"Williams, Bailey",25y 24d,77 (15-0-62 19.48%),21 (0.27),←,
Totals,Totals,25y 33d,1898 (740-14-1144 38.99%),1079 (0.57),,
C,"McQualter, Andrew",38y 336d,22 (7-0-15 31.82%),,9 (0-0-9 0.00%),
