St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
10,"Baker, Steven",24y 77d,84 (32-1-51 38.69%),17 (0.20),←,
14,"Ball, Luke",20y 74d,35 (23-0-12 65.71%),19 (0.54),←,
6,"Black, Heath",25y 71d,119 (39-0-80 32.77%),51 (0.43),50 (21-0-29 42.00%),16 (0.32)
27,"Blake, Jason",23y 145d,53 (21-1-31 40.57%),9 (0.17),←,
26,"Dal Santo, Nick",20y 167d,45 (22-1-22 50.00%),21 (0.47),←,
21,"Ferguson, Matthew",19y 311d,5 (3-0-2 60.00%),,←,
25,"Fisher, Sam",22y 28d,6 (4-0-2 66.67%),,←,
9,"Gehrig, Fraser",28y 157d,185 (93-1-91 50.54%),301 (1.63),70 (30-0-40 42.86%),142 (2.03)
18,"Goddard, Brendon",19y 79d,36 (23-0-13 63.89%),10 (0.28),←,
34,"Guerra, Brent",22y 70d,80 (58-0-22 72.50%),67 (0.84),15 (11-0-4 73.33%),28 (1.87)
2,"Hamill, Aaron",26y 353d,166 (78-0-88 46.99%),211 (1.27),74 (29-0-45 39.19%),97 (1.31)
35,"Harvey, Robert",32y 352d,295 (143-3-149 48.98%),170 (0.58),←,
7,"Hayes, Lenny",24y 206d,110 (41-2-67 38.18%),44 (0.40),←,
5,"Jones, Austinn",27y 314d,198 (86-2-110 43.94%),121 (0.61),←,
28,"Montagna, Leigh",20y 279d,19 (11-0-8 57.89%),20 (1.05),←,
20,"Murray, Allan",22y 79d,9 (7-0-2 77.78%),10 (1.11),8 (6-0-2 75.00%),10 (1.25)
1,"Peckett, Justin",31y 307d,213 (88-2-123 41.78%),40 (0.19),←,
12,"Riewoldt, Nick",21y 295d,69 (31-1-37 45.65%),103 (1.49),←,
40,"Schwarze, Troy",22y 228d,49 (19-1-29 39.80%),7 (0.14),←,
29,"Stone, Nick",22y 311d,18 (11-0-7 61.11%),,1 (1-0-0 100.00%),
4,"Thompson, Andrew",31y 291d,167 (71-2-94 43.11%),88 (0.53),←,
13,"Voss, Brett",26y 167d,106 (47-2-57 45.28%),33 (0.31),71 (28-1-42 40.14%),22 (0.31)
Totals,Totals,24y 165d,2067 (951-19-1097 46.01%),1342 (0.65),,
C,"Thomas, Grant",46y 175d,70 (31-1-38 45.00%),,←,
