Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
27,"Barker, John",25y 113d,90 (24-1-65 27.22%),27 (0.30),35 (17-0-18 48.57%),14 (0.40)
33,"Barlow, Kris",26y 332d,29 (15-0-14 51.72%),18 (0.62),←,
22,"Bowyer, Glen",20y 166d,10 (6-0-4 60.00%),5 (0.50),←,
1,"Chapman, Nathan",25y 35d,76 (22-1-53 29.61%),17 (0.22),16 (4-0-12 25.00%),4 (0.25)
17,"Chick, Daniel",24y 122d,97 (43-2-52 45.36%),99 (1.02),←,
9,"Crawford, Shane",25y 276d,148 (70-2-76 47.97%),114 (0.77),←,
24,"Croad, Trent",20y 94d,52 (24-1-27 47.12%),49 (0.94),←,
19,"Dixon, Ben",22y 363d,61 (31-1-29 51.64%),84 (1.38),←,
34,"Graham, Mark",27y 90d,129 (55-2-72 43.41%),45 (0.35),←,
5,"Harford, Daniel",23y 84d,109 (47-1-61 43.58%),47 (0.43),←,
3,"Hay, Jonathan",20y 303d,52 (20-1-31 39.42%),4 (0.08),←,
2,"Holland, Nick",25y 318d,110 (47-2-61 43.64%),165 (1.50),←,
37,"Lekkas, Angelo",23y 348d,79 (32-1-46 41.14%),22 (0.28),←,
7,"McCabe, Luke",23y 306d,85 (38-1-46 45.29%),8 (0.09),←,
13,"Picioane, Lance",20y 4d,6 (2-0-4 33.33%),4 (0.67),2 (1-0-1 50.00%),2 (1.00)
32,"Rock, Anthony",29y 256d,207 (123-1-83 59.66%),151 (0.73),29 (15-1-13 53.45%),13 (0.45)
4,"Salmon, Paul",35y 143d,299 (159-4-136 53.85%),548 (1.83),90 (36-2-52 41.11%),39 (0.43)
11,"Smith, Joel",23y 39d,85 (42-1-42 50.00%),69 (0.81),27 (13-1-13 50.00%),18 (0.67)
29,"Tallis, Rayden",25y 2d,83 (35-0-48 42.17%),12 (0.14),←,
6,"Taylor, Richard",26y 333d,109 (48-2-59 44.95%),46 (0.42),←,
16,"Thompson, Nathan",22y 118d,32 (16-1-15 51.56%),46 (1.44),←,
30,"Woods, Tony",30y 345d,147 (63-2-82 43.54%),29 (0.20),116 (47-2-67 41.38%),19 (0.16)
Totals,Totals,24y 356d,2095 (962-27-1106 45.92%),1609 (0.77),,
C,"Schwab, Peter",39y 263d,14 (7-0-7 50.00%),,←,
