Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
12,"Baguley, Mark",28y 86d,69 (31-1-37 45.65%),2 (0.03),←,
22,"Carlisle, Jake",23y 318d,82 (39-0-43 47.56%),54 (0.66),←,
6,"Daniher, Joe",21y 164d,45 (19-1-25 43.33%),65 (1.44),←,
15,"Dempsey, Courtenay",27y 352d,117 (52-3-62 45.73%),28 (0.24),←,
19,"Edwards, Shaun",21y 245d,19 (1-0-18 5.26%),10 (0.53),7 (1-0-6 14.29%),8 (1.14)
27,"Giles, Jonathan",27y 219d,54 (5-0-49 9.26%),40 (0.74),3 (0-0-3 0.00%),1 (0.33)
35,"Gleeson, Martin",20y 355d,28 (8-1-19 30.36%),4 (0.14),←,
9,"Goddard, Brendon",30y 87d,266 (156-4-106 59.40%),148 (0.56),61 (30-1-30 50.00%),44 (0.72)
21,"Heppell, Dyson",23y 93d,103 (49-2-52 48.54%),30 (0.29),←,
1,"Hibberd, Michael",25y 224d,82 (40-1-41 49.39%),11 (0.13),←,
39,"Hocking, Heath",27y 231d,121 (58-3-60 49.17%),40 (0.33),←,
26,"Hooker, Cale",26y 306d,130 (57-2-71 44.62%),20 (0.15),←,
40,"Howlett, Ben",26y 298d,114 (56-2-56 50.00%),56 (0.49),←,
30,"Langford, Kyle",18y 257d,7 (1-0-6 14.29%),3 (0.43),←,
33,"Laverde, Jayden",19y 125d,6 (1-0-5 16.67%),4 (0.67),←,
17,"Melksham, Jake",23y 351d,111 (51-1-59 46.40%),56 (0.50),←,
20,"Merrett, Jackson",22y 169d,40 (20-0-20 50.00%),18 (0.45),←,
23,"Myers, David",26y 46d,85 (43-0-42 50.59%),26 (0.31),←,
16,"Pears, Tayte",25y 144d,69 (30-1-38 44.20%),3 (0.04),←,
5,"Stanton, Brent",29y 106d,245 (103-4-138 42.86%),153 (0.62),←,
25,"Steinberg, Ariel",22y 354d,10 (3-0-7 30.00%),,←,
11,"Zaharakis, David",25y 175d,123 (60-2-61 49.59%),95 (0.77),←,
Totals,Totals,24y 297d,1926 (883-28-1015 45.85%),866 (0.45),,
C,"Hird, James",42y 192d,85 (41-1-43 48.82%),,←,
