Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
7,"Ash, Lachie",21y 284d,59 (25-1-33 43.22%),4 (0.07),←,
44,"Buckley, Jack",25y 105d,20 (8-1-11 42.50%),,←,
17,"Callaghan, Finn",19y 340d,8 (2-0-6 25.00%),2 (0.25),←,
3,"Coniglio, Stephen",29y 107d,180 (79-1-100 44.17%),102 (0.57),←,
13,"Cumming, Isaac",24y 233d,58 (24-1-33 42.24%),1 (0.02),←,
16,"Daniels, Brent",24y 23d,65 (36-0-29 55.38%),27 (0.42),←,
30,"Flynn, Matt",25y 200d,27 (8-1-18 31.48%),10 (0.37),←,
4,"Greene, Toby",29y 188d,194 (87-2-105 45.36%),274 (1.41),←,
12,"Green, Tom",22y 68d,48 (19-1-28 40.63%),19 (0.40),←,
43,"Hamilton, Cooper",19y 189d,6 (1-0-5 16.67%),1 (0.17),←,
19,"Haynes, Nick",30y 318d,186 (86-4-96 47.31%),12 (0.06),←,
27,"Himmelberg, Harry",26y 328d,130 (69-2-59 53.85%),151 (1.16),←,
23,"Hogan, Jesse",28y 48d,120 (53-0-67 44.17%),233 (1.94),30 (12-0-18 40.00%),63 (2.10)
39,"Idun, Connor",22y 246d,45 (19-1-25 43.33%),,←,
22,"Kelly, Josh",28y 48d,178 (92-3-83 52.53%),108 (0.61),←,
38,"Lloyd, Daniel",31y 42d,81 (39-4-38 50.62%),64 (0.79),←,
20,"Peatling, James",22y 223d,19 (7-0-12 36.84%),9 (0.47),←,
26,"Riccardi, Jake",23y 145d,32 (12-0-20 37.50%),28 (0.88),←,
24,"Rowston, Harry",18y 232d,2 (0-0-2 0.00%),,←,
18,"Stone, Conor",20y 344d,8 (3-0-5 37.50%),3 (0.38),←,
15,"Taylor, Sam",23y 331d,78 (40-0-38 51.28%),1 (0.01),←,
8,"Ward, Callan",32y 356d,273 (119-4-150 44.32%),135 (0.49),213 (87-4-122 41.78%),102 (0.48)
6,"Whitfield, Lachie",28y 257d,187 (89-4-94 48.66%),70 (0.37),←,
Totals,Totals,25y 91d,2004 (917-30-1057 45.76%),1254 (0.63),,
C,"Kingsley, Adam",47y 224d,3 (1-0-2 33.33%),,←,
