St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
10,"Baker, Steven",24y 8d,75 (28-1-46 38.00%),17 (0.23),←,
14,"Ball, Luke",20y 5d,26 (19-0-7 73.08%),16 (0.62),←,
27,"Blake, Jason",23y 76d,46 (17-1-28 38.04%),9 (0.20),←,
3,"Clarke, Xavier",20y 245d,46 (21-1-24 46.74%),25 (0.54),←,
26,"Dal Santo, Nick",20y 98d,36 (18-1-17 51.39%),17 (0.47),←,
9,"Gehrig, Fraser",28y 88d,178 (90-1-87 50.84%),279 (1.57),63 (27-0-36 42.86%),120 (1.90)
18,"Goddard, Brendon",19y 10d,28 (19-0-9 67.86%),7 (0.25),←,
34,"Guerra, Brent",22y 1d,72 (54-0-18 75.00%),59 (0.82),7 (7-0-0 100.00%),20 (2.86)
2,"Hamill, Aaron",26y 284d,159 (76-0-83 47.80%),205 (1.29),67 (27-0-40 40.30%),91 (1.36)
35,"Harvey, Robert",32y 283d,286 (139-3-144 49.13%),165 (0.58),←,
7,"Hayes, Lenny",24y 137d,101 (37-2-62 37.62%),42 (0.42),←,
8,"Hudghton, Max",27y 271d,142 (59-2-81 42.25%),14 (0.10),←,
5,"Jones, Austinn",27y 245d,189 (82-2-105 43.92%),120 (0.63),←,
33,"Knobel, Trent",24y 7d,40 (24-1-15 61.25%),5 (0.13),27 (15-1-11 57.41%),5 (0.19)
23,"Koschitzke, Justin",21y 253d,50 (22-0-28 44.00%),26 (0.52),←,
31,"Maguire, Matt",20y,39 (20-0-19 51.28%),8 (0.21),←,
44,"Milne, Stephen",24y 83d,62 (22-1-39 36.29%),130 (2.10),←,
19,"Penny, Luke",23y 112d,60 (34-0-26 56.67%),5 (0.08),25 (19-0-6 76.00%),
17,"Powell, Stephen",27y 266d,106 (67-1-38 63.68%),89 (0.84),32 (21-0-11 65.63%),25 (0.78)
12,"Riewoldt, Nick",21y 226d,60 (27-1-32 45.83%),72 (1.20),←,
40,"Schwarze, Troy",22y 159d,44 (17-1-26 39.77%),7 (0.16),←,
4,"Thompson, Andrew",31y 222d,158 (67-2-89 43.04%),87 (0.55),←,
Totals,Totals,24y 90d,2003 (959-21-1023 47.88%),1404 (0.70),,
C,"Thomas, Grant",46y 106d,61 (27-1-33 45.08%),,←,
