Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
11,"Ackland, Cain",25y 134d,68 (38-0-30 55.88%),24 (0.35),15 (4-0-11 26.67%),3 (0.20)
31,"Bannister, Jordan",24y 270d,55 (18-2-35 34.55%),12 (0.22),41 (10-1-30 25.61%),12 (0.29)
19,"Betts, Eddie",20y 244d,52 (9-2-41 19.23%),52 (1.00),←,
13,"Blackwell, Luke",20y 261d,20 (3-1-16 17.50%),4 (0.20),←,
18,"Bower, Paul",19y 200d,7 (0-0-7 0.00%),2 (0.29),←,
44,"Carrazzo, Andrew",23y 225d,58 (13-2-43 24.14%),14 (0.24),←,
25,"Fevola, Brendan",26y 189d,139 (46-2-91 33.81%),377 (2.71),←,
14,"Fisher, Brad",23y 110d,66 (17-1-48 26.52%),84 (1.27),←,
4,"Gibbs, Bryce",18y 135d,17 (4-0-13 23.53%),2 (0.12),←,
33,"Houlihan, Ryan",25y 188d,153 (47-2-104 31.37%),92 (0.60),←,
38,"Jackson, Ryan",20y 115d,3 (0-0-3 0.00%),,←,
43,"Koutoufides, Anthony",34y 191d,278 (136-3-139 49.46%),226 (0.81),←,
12,"Lappin, Matthew",31y 161d,250 (99-2-149 40.00%),245 (0.98),195 (71-1-123 36.67%),219 (1.12)
3,"Murphy, Marc",20y 9d,30 (6-0-24 20.00%),17 (0.57),←,
17,"OhAilpin, Setanta",24y 132d,29 (5-1-23 18.97%),11 (0.38),←,
2,"Russell, Jordan",20y 264d,25 (4-1-20 18.00%),3 (0.12),←,
9,"Saddington, Jason",27y 278d,156 (76-1-79 49.04%),44 (0.28),14 (3-0-11 21.43%),3 (0.21)
29,"Scotland, Heath",27y 7d,133 (44-1-88 33.46%),41 (0.31),80 (21-1-58 26.88%),29 (0.36)
6,"Simpson, Kade",23y 84d,60 (14-1-45 24.17%),34 (0.57),←,
32,"Thornton, Bret",23y 255d,107 (25-1-81 23.83%),1 (0.01),←,
30,"Waite, Jarrad",24y 174d,80 (19-2-59 25.00%),93 (1.16),←,
34,"Wiggins, Simon",24y 320d,89 (24-1-64 27.53%),20 (0.22),←,
Totals,Totals,24y 47d,1875 (647-26-1202 34.51%),1398 (0.75),,
C,"Ratten, Brett",36y 17d,1 (0-0-1 0.00%),,←,
