St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
10,"Baker, Steven",22y 347d,54 (14-1-39 26.85%),14 (0.26),←,
14,"Ball, Luke",18y 344d,6 (3-0-3 50.00%),4 (0.67),←,
6,"Black, Heath",23y 341d,92 (24-0-68 26.09%),41 (0.45),23 (6-0-17 26.09%),6 (0.26)
24,"Brooks, Barry",19y 131d,5 (3-0-2 60.00%),,←,
3,"Burke, Nathan",33y 87d,311 (131-3-177 42.60%),119 (0.38),←,
20,"Clarke, Xavier",19y 218d,22 (5-1-16 25.00%),9 (0.41),←,
9,"Gehrig, Fraser",27y 62d,153 (72-1-80 47.39%),182 (1.19),38 (9-0-29 23.68%),23 (0.61)
18,"Goddard, Brendon",17y 349d,3 (2-0-1 66.67%),1 (0.33),←,
2,"Hamill, Aaron",25y 257d,137 (60-0-77 43.80%),174 (1.27),45 (11-0-34 24.44%),60 (1.33)
35,"Harvey, Robert",31y 256d,261 (122-3-136 47.32%),153 (0.59),←,
7,"Hayes, Lenny",23y 110d,77 (21-2-54 28.57%),33 (0.43),←,
8,"Hudghton, Max",26y 244d,125 (48-2-75 39.20%),12 (0.10),←,
5,"Jones, Austinn",26y 218d,163 (64-2-97 39.88%),112 (0.69),←,
23,"Koschitzke, Justin",20y 226d,29 (7-0-22 24.14%),11 (0.38),←,
15,"Lawrence, Steven",26y 350d,110 (47-3-60 44.09%),57 (0.52),29 (7-1-21 25.86%),14 (0.48)
28,"Montagna, Leigh",19y 183d,5 (2-0-3 40.00%),2 (0.40),←,
43,"Moyle, Brett",23y 34d,45 (11-0-34 24.44%),11 (0.24),←,
1,"Peckett, Justin",30y 211d,192 (76-2-114 40.10%),31 (0.16),←,
19,"Penny, Luke",22y 85d,41 (18-0-23 43.90%),5 (0.12),6 (3-0-3 50.00%),
17,"Powell, Stephen",26y 239d,80 (49-1-30 61.88%),65 (0.81),6 (3-0-3 50.00%),1 (0.17)
12,"Riewoldt, Nick",20y 199d,34 (9-1-24 27.94%),27 (0.79),←,
4,"Thompson, Andrew",30y 195d,137 (52-2-83 38.69%),79 (0.58),←,
Totals,Totals,24y 163d,2082 (840-24-1218 40.35%),1142 (0.55),,
C,"Thomas, Grant",45y 79d,35 (9-1-25 27.14%),,←,
