Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Gold Coast Games (W-D-L W%),Gold Coast Goals (Ave.)
9,"Ablett, Gary",31y 324d,276 (150-2-124 54.71%),370 (1.34),84 (26-0-58 30.95%),108 (1.29)
13,"Ah Chee, Callum",18y 176d,2 (2-0-0 100.00%),3 (1.50),←,
27,"Cameron, Clay",21y 311d,17 (4-0-13 23.53%),2 (0.12),←,
39,"Davis, Ryan",26y 300d,16 (5-0-11 31.25%),6 (0.38),2 (2-0-0 100.00%),2 (1.00)
12,"Day, Sam",23y 209d,80 (25-1-54 31.88%),53 (0.66),←,
33,"Hall, Aaron",25y 145d,63 (24-1-38 38.89%),57 (0.90),←,
5,"Harbrow, Jarrod",27y 259d,165 (68-2-95 41.82%),48 (0.29),95 (28-1-66 30.00%),27 (0.28)
28,"Kolodjashnij, Kade",20y 237d,41 (12-1-28 30.49%),10 (0.24),←,
23,"Lemmens, Sean",21y 152d,38 (14-1-23 38.16%),6 (0.16),←,
37,"Lonergan, Jesse",21y 140d,33 (10-1-22 31.82%),4 (0.12),←,
19,"Lynch, Tom",23y 154d,82 (24-1-57 29.88%),133 (1.62),←,
7,"Malceski, Nick",31y 231d,194 (121-3-70 63.14%),71 (0.37),18 (5-1-12 30.56%),4 (0.22)
4,"Martin, Jack",21y 64d,25 (9-1-15 38.00%),27 (1.08),←,
32,"Matera, Brandon",24y 22d,75 (22-1-52 30.00%),80 (1.07),←,
17,"May, Steven",24y 83d,73 (24-1-48 33.56%),15 (0.21),←,
18,"McKenzie, Trent",23y 365d,94 (28-0-66 29.79%),22 (0.23),←,
22,"Nicholls, Tom",24y 29d,32 (11-1-20 35.94%),5 (0.16),←,
10,"Prestia, Dion",23y 173d,83 (23-0-60 27.71%),28 (0.34),←,
35,"Rischitelli, Michael",30y 85d,201 (73-3-125 37.06%),85 (0.42),90 (24-0-66 26.67%),38 (0.42)
42,"Saad, Adam",21y 254d,18 (6-1-11 36.11%),1 (0.06),←,
6,"Sexton, Alex",22y 121d,39 (11-0-28 28.21%),20 (0.51),←,
16,"Thompson, Rory",25y 21d,67 (20-1-46 30.60%),7 (0.10),←,
Totals,Totals,24y 109d,1714 (686-22-1006 40.02%),1053 (0.61),,
C,"Eade, Rodney",57y 364d,338 (175-5-158 52.51%),,24 (6-1-17 27.08%),
