St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
10,"Baker, Steven",24y 15d,76 (28-1-47 37.50%),17 (0.22),←,
14,"Ball, Luke",20y 12d,27 (19-0-8 70.37%),17 (0.63),←,
6,"Black, Heath",25y 9d,111 (35-0-76 31.53%),48 (0.43),42 (17-0-25 40.48%),13 (0.31)
26,"Dal Santo, Nick",20y 105d,37 (18-1-18 50.00%),19 (0.51),←,
9,"Gehrig, Fraser",28y 95d,179 (90-1-88 50.56%),279 (1.56),64 (27-0-37 42.19%),120 (1.88)
18,"Goddard, Brendon",19y 17d,29 (19-0-10 65.52%),7 (0.24),←,
34,"Guerra, Brent",22y 8d,73 (54-0-19 73.97%),60 (0.82),8 (7-0-1 87.50%),21 (2.63)
2,"Hamill, Aaron",26y 291d,160 (76-0-84 47.50%),206 (1.29),68 (27-0-41 39.71%),92 (1.35)
35,"Harvey, Robert",32y 290d,287 (139-3-145 48.95%),166 (0.58),←,
7,"Hayes, Lenny",24y 144d,102 (37-2-63 37.25%),42 (0.41),←,
8,"Hudghton, Max",27y 278d,143 (59-2-82 41.96%),14 (0.10),←,
5,"Jones, Austinn",27y 252d,190 (82-2-106 43.68%),120 (0.63),←,
33,"Knobel, Trent",24y 14d,41 (24-1-16 59.76%),5 (0.12),28 (15-1-12 55.36%),5 (0.18)
23,"Koschitzke, Justin",21y 260d,51 (22-0-29 43.14%),28 (0.55),←,
31,"Maguire, Matt",20y 7d,40 (20-0-20 50.00%),9 (0.22),←,
44,"Milne, Stephen",24y 90d,63 (22-1-40 35.71%),130 (2.06),←,
28,"Montagna, Leigh",20y 217d,15 (8-0-7 53.33%),13 (0.87),←,
19,"Penny, Luke",23y 119d,61 (34-0-27 55.74%),5 (0.08),26 (19-0-7 73.08%),
17,"Powell, Stephen",27y 273d,107 (67-1-39 63.08%),89 (0.83),33 (21-0-12 63.64%),25 (0.76)
12,"Riewoldt, Nick",21y 233d,61 (27-1-33 45.08%),73 (1.20),←,
40,"Schwarze, Troy",22y 166d,45 (17-1-27 38.89%),7 (0.16),←,
4,"Thompson, Andrew",31y 229d,159 (67-2-90 42.77%),87 (0.55),←,
Totals,Totals,24y 125d,2057 (964-19-1074 46.86%),1441 (0.70),,
C,"Thomas, Grant",46y 113d,62 (27-1-34 44.35%),,←,
