Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
10,"Brayshaw, Angus",19y 240d,21 (7-0-14 33.33%),5 (0.24),←,
18,"Cross, Daniel",32y 160d,249 (109-3-137 44.38%),34 (0.14),39 (11-0-28 28.21%),1 (0.03)
14,"Dunn, Lynden",28y 115d,161 (41-2-118 26.09%),96 (0.60),←,
20,"Garland, Colin",27y 131d,135 (31-2-102 23.70%),16 (0.12),←,
36,"Garlett, Jeff",26y 34d,129 (64-1-64 50.00%),223 (1.73),22 (7-0-15 31.82%),40 (1.82)
11,"Gawn, Max",23y 250d,39 (9-0-30 23.08%),18 (0.46),←,
31,"Grimes, Jack",26y 118d,98 (21-2-75 22.45%),11 (0.11),←,
43,"Harmes, James",19y 336d,8 (3-0-5 37.50%),3 (0.38),←,
1,"Hogan, Jesse",20y 206d,20 (6-0-14 30.00%),44 (2.20),←,
38,"Howe, Jeremy",25y 69d,100 (22-0-78 22.00%),80 (0.80),←,
2,"Jones, Nathan",27y 229d,201 (48-3-150 24.63%),95 (0.47),←,
24,"Kennedy Harris, Jay",20y 169d,22 (7-0-15 31.82%),11 (0.50),←,
28,"McDonald, Oscar",19y 172d,2 (1-0-1 50.00%),,←,
25,"McDonald, Tom",22y 353d,82 (18-0-64 21.95%),7 (0.09),←,
22,"Michie, Viv",23y 195d,18 (3-0-15 16.67%),,17 (3-0-14 17.65%),
30,"Neal-Bullen, Alex",19y 240d,11 (4-0-7 36.36%),6 (0.55),←,
19,"Newton, Ben",23y 29d,15 (7-0-8 46.67%),11 (0.73),11 (4-0-7 36.36%),11 (1.00)
3,"Salem, Christian",20y 53d,22 (6-0-16 27.27%),7 (0.32),←,
15,"Stretch, Billy",18y 363d,11 (3-0-8 27.27%),2 (0.18),←,
23,"Vince, Bernie",29y 339d,172 (78-0-94 45.35%),104 (0.60),43 (10-0-33 23.26%),24 (0.56)
7,"Viney, Jack",21y 146d,49 (10-0-39 20.41%),11 (0.22),←,
41,"White, Mitch",19y 149d,1 (1-0-0 100.00%),,←,
Totals,Totals,23y 170d,1566 (499-13-1054 31.86%),784 (0.50),,
C,"Roos, Paul",52y 71d,246 (127-2-117 52.03%),,44 (11-0-33 25.00%),
