Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
6,"Caldwell, Jye",22y 172d,35 (11-0-24 31.43%),8 (0.23),24 (8-0-16 33.33%),7 (0.29)
33,"Davey, Alwyn",19y 21d,1 (1-0-0 100.00%),1 (1.00),←,
2,"Draper, Sam",24y 172d,44 (14-0-30 31.82%),17 (0.39),←,
22,"Durham, Sam",21y 253d,28 (11-0-17 39.29%),7 (0.25),←,
21,"Heppell, Dyson",30y 309d,214 (100-2-112 47.20%),67 (0.31),←,
23,"Jones, Harry",22y 22d,27 (13-0-14 48.15%),34 (1.26),←,
29,"Kelly, Jake",28y 57d,132 (57-1-74 43.56%),2 (0.02),22 (7-0-15 31.82%),1 (0.05)
4,"Langford, Kyle",26y 108d,108 (44-1-63 41.20%),77 (0.71),←,
15,"Laverde, Jayden",26y 341d,92 (39-0-53 42.39%),37 (0.40),←,
37,"Martin, Nic",21y 350d,22 (8-0-14 36.36%),19 (0.86),←,
43,"McDonald-Tipungwuti, Anthony",29y 331d,127 (55-1-71 43.70%),154 (1.21),←,
1,"McGrath, Andrew",24y 290d,112 (53-1-58 47.77%),19 (0.17),←,
47,"Menzie, Jye",20y 142d,3 (2-0-1 66.67%),3 (1.00),←,
7,"Merrett, Zach",27y 167d,185 (78-2-105 42.70%),56 (0.30),←,
3,"Parish, Darcy",25y 237d,133 (53-1-79 40.23%),50 (0.38),←,
16,"Perkins, Archie",20y 358d,40 (16-0-24 40.00%),28 (0.70),←,
34,"Phillips, Andrew",31y 259d,63 (19-0-44 30.16%),23 (0.37),22 (13-0-9 59.09%),8 (0.36)
27,"Redman, Mason",25y 205d,81 (36-1-44 45.06%),13 (0.16),←,
14,"Ridley, Jordan",24y 150d,69 (28-1-40 41.30%),1 (0.01),←,
12,"Setterfield, Will",25y 42d,58 (23-0-35 39.66%),13 (0.22),1 (1-0-0 100.00%),1 (1.00)
9,"Shiel, Dylan",30y 10d,200 (85-4-111 43.50%),83 (0.41),65 (26-1-38 40.77%),19 (0.29)
10,"Weideman, Sam",25y 266d,60 (35-0-25 58.33%),64 (1.07),1 (1-0-0 100.00%),2 (2.00)
30,"Zerk-Thatcher, Brandon",24y 206d,30 (14-1-15 48.33%),,←,
Totals,Totals,25y 83d,1864 (795-16-1053 42.65%),776 (0.42),,
C,"Scott, Brad",46y 320d,212 (107-0-105 50.47%),,1 (1-0-0 100.00%),
