North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
13,"Adams, Leigh",21y 97d,3 (2-0-1 66.67%),2 (0.67),←,
44,"Anthony, Liam",21y 306d,3 (0-0-3 0.00%),1 (0.33),←,
11,"Firrito, Michael",25y 227d,120 (59-1-60 49.58%),21 (0.17),←,
38,"Gibson, Josh",25y 121d,58 (26-0-32 44.83%),1 (0.02),←,
24,"Greenwood, Levi",20y 143d,4 (0-0-4 0.00%),,←,
17,"Grima, Nathan",23y 341d,7 (1-0-6 14.29%),,←,
31,"Hale, David",25y 51d,115 (50-1-64 43.91%),100 (0.87),←,
6,"Hansen, Lachlan",20y 329d,22 (10-0-12 45.45%),7 (0.32),←,
39,"Harding, Leigh",28y 77d,126 (59-2-65 47.62%),149 (1.18),←,
4,"Harris, Daniel",27y 63d,147 (71-2-74 48.98%),43 (0.29),←,
29,"Harvey, Brent",31y 59d,272 (149-2-121 55.15%),312 (1.15),←,
21,"Jones, Corey",28y 136d,150 (71-1-78 47.67%),205 (1.37),←,
1,"McIntosh, Hamish",24y 311d,72 (29-1-42 40.97%),34 (0.47),←,
42,"McMahon, Scott",23y 40d,44 (22-0-22 50.00%),23 (0.52),←,
20,"Petrie, Drew",26y 270d,169 (80-2-87 47.93%),142 (0.84),←,
5,"Power, Sam",26y 10d,118 (43-3-72 37.71%),18 (0.15),34 (15-1-18 45.59%),2 (0.06)
3,"Rawlings, Brady",28y 32d,194 (97-1-96 50.26%),58 (0.30),←,
7,"Simpson, Adam",33y 146d,303 (170-2-131 56.44%),83 (0.27),←,
9,"Swallow, Andrew",22y 40d,55 (23-0-32 41.82%),23 (0.42),←,
12,"Thomas, Lindsay",21y 134d,48 (22-1-25 46.88%),56 (1.17),←,
16,"Thompson, Scott",23y 64d,21 (4-1-16 21.43%),,←,
14,"Urquhart, Gavin",21y 55d,28 (10-0-18 35.71%),,←,
Totals,Totals,24y 355d,2079 (998-20-1061 48.00%),1278 (0.61),,
C,"Crocker, Darren",42y 108d,3 (0-0-3 0.00%),,←,
