West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),West Coast Games (W-D-L W%),West Coast Goals (Ave.)
12,"Allen, Oscar",26y 67d,102 (43-0-59 42.16%),147 (1.44),←,
3,"Baker, Liam",27y 118d,139 (68-4-67 50.36%),54 (0.39),11 (1-0-10 9.09%),
41,"Brock, Sandy",22y 162d,5 (1-0-4 20.00%),,←,
10,"Brockman, Tyler",22y 184d,44 (12-2-30 29.55%),30 (0.68),18 (3-0-15 16.67%),7 (0.39)
28,"Cole, Tom",27y 362d,122 (58-0-64 47.54%),4 (0.03),←,
43,"Dewar, Tyrell",21y 59d,15 (3-0-12 20.00%),8 (0.53),←,
14,"Duggan, Liam",28y 165d,190 (85-0-105 44.74%),15 (0.08),←,
42,"Edwards, Harry",24y 236d,47 (9-0-38 19.15%),,←,
25,"Flynn, Matt",27y 254d,44 (11-1-32 26.14%),13 (0.30),11 (1-0-10 9.09%),3 (0.27)
7,"Ginbey, Reuben",20y 257d,51 (7-0-44 13.73%),2 (0.04),←,
17,"Graham, Jack",27y 89d,141 (76-4-61 55.32%),52 (0.37),10 (1-0-9 10.00%),1 (0.10)
27,"Gross, Tom",18y 252d,6 (1-0-5 16.67%),1 (0.17),←,
8,"Hewett, Elijah",20y 363d,23 (4-0-19 17.39%),10 (0.43),←,
19,"Hough, Brady",22y 81d,64 (9-0-55 14.06%),2 (0.03),←,
5,"Hunt, Jayden",30y 52d,168 (70-1-97 41.96%),58 (0.35),54 (9-0-45 16.67%),15 (0.28)
44,"Hutchinson, Jack",23y 196d,15 (1-0-14 6.67%),2 (0.13),←,
11,"Kelly, Tim",30y 303d,153 (60-0-93 39.22%),79 (0.52),105 (30-0-75 28.57%),31 (0.30)
13,"Long, Noah",20y 275d,32 (5-0-27 15.63%),10 (0.31),←,
23,"Maric, Ryan",20y 261d,40 (8-0-32 20.00%),16 (0.40),←,
9,"Reid, Harley",20y 38d,31 (6-0-25 19.35%),18 (0.58),←,
1,"Ryan, Liam",28y 235d,114 (49-0-65 42.98%),147 (1.29),←,
2,"Waterman, Jake",27y 19d,112 (43-0-69 38.39%),149 (1.33),←,
32,"Williams, Bailey",25y 38d,79 (16-0-63 20.25%),23 (0.29),←,
Totals,Totals,24y 209d,1737 (645-12-1080 37.13%),840 (0.48),,
C,"McQualter, Andrew",38y 350d,24 (8-0-16 33.33%),,11 (1-0-10 9.09%),
