Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
27,"Armfield, Dennis",26y 238d,101 (52-0-49 51.49%),40 (0.40),←,
28,"Bell, Tom",22y 65d,12 (8-0-4 66.67%),7 (0.58),←,
19,"Betts, Eddie",26y 264d,180 (73-3-104 41.39%),282 (1.57),←,
21,"Bootsma, Josh",20y 176d,14 (6-0-8 42.86%),2 (0.14),←,
41,"Casboult, Levi",23y 155d,14 (6-0-8 42.86%),14 (1.00),←,
35,"Curnow, Ed",23y 283d,47 (29-1-17 62.77%),8 (0.17),←,
4,"Gibbs, Bryce",24y 155d,151 (71-1-79 47.35%),77 (0.51),←,
32,"Graham, Nick",19y 66d,1 (1-0-0 100.00%),,←,
23,"Henderson, Lachie",23y 246d,80 (39-1-40 49.38%),59 (0.74),65 (31-1-33 48.46%),56 (0.86)
40,"Jamison, Michael",27y 67d,107 (51-1-55 48.13%),1 (0.01),←,
26,"McInnes, Andrew",21y 150d,12 (8-0-4 66.67%),1 (0.08),←,
14,"McLean, Brock",27y 159d,139 (59-1-79 42.81%),67 (0.48),45 (22-0-23 48.89%),28 (0.62)
2,"Menzel, Troy",18y 329d,4 (3-0-1 75.00%),6 (1.50),←,
3,"Murphy, Marc",26y 29d,161 (74-1-86 46.27%),130 (0.81),←,
12,"Robinson, Mitch",24y 71d,84 (46-1-37 55.36%),49 (0.58),←,
29,"Scotland, Heath",33y 27d,261 (111-2-148 42.91%),78 (0.30),208 (88-2-118 42.79%),66 (0.32)
6,"Simpson, Kade",29y 104d,196 (82-2-112 42.35%),116 (0.59),←,
42,"Tuohy, Zach",23y 250d,50 (28-0-22 56.00%),20 (0.40),←,
30,"Waite, Jarrad",30y 194d,164 (59-3-102 36.89%),215 (1.31),←,
1,"Walker, Andrew",27y 91d,162 (61-3-98 38.58%),116 (0.72),←,
11,"Warnock, Robert",26y 210d,66 (34-1-31 52.27%),12 (0.18),45 (24-1-20 54.44%),8 (0.18)
13,"Yarran, Chris",22y 241d,80 (39-1-40 49.38%),62 (0.77),←,
Totals,Totals,24y 345d,2086 (940-22-1124 45.06%),1362 (0.65),,
C,"Malthouse, Mick",60y,684 (396-6-282 58.33%),,20 (10-0-10 50.00%),
