Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",27y 283d,162 (68-2-92 42.59%),39 (0.24),←,
8,"Bewick, Rohan",23y 319d,46 (21-0-25 45.65%),37 (0.80),←,
1,"Docherty, Sam",19y 312d,13 (6-0-7 46.15%),1 (0.08),←,
41,"Golby, Mitch",21y 326d,38 (17-0-21 44.74%),5 (0.13),←,
6,"Green, Josh",21y 1d,33 (17-0-16 51.52%),37 (1.12),←,
11,"Hanley, Pearce",24y 283d,75 (26-0-49 34.67%),29 (0.39),←,
2,"Harwood, Ryan",22y 18d,41 (17-0-24 41.46%),4 (0.10),←,
35,"Lester, Ryan",20y 364d,37 (17-0-20 45.95%),7 (0.19),←,
23,"Leuenberger, Matthew",25y 79d,88 (33-1-54 38.07%),20 (0.23),←,
36,"Maguire, Matt",29y 87d,154 (76-1-77 49.68%),20 (0.13),55 (22-0-33 40.00%),1 (0.02)
32,"Mayes, Sam",19y 97d,17 (10-0-7 58.82%),12 (0.71),←,
9,"McGrath, Ashley",30y 97d,207 (100-2-105 48.79%),159 (0.77),←,
21,"Merrett, Daniel",28y 256d,152 (67-3-82 45.07%),57 (0.38),←,
22,"Paparone, Marco",18y 356d,5 (2-0-3 40.00%),5 (1.00),←,
24,"Patfull, Joel",28y 261d,160 (66-3-91 42.19%),22 (0.14),←,
29,"Raines, Andrew",27y 170d,118 (42-1-75 36.02%),14 (0.12),62 (24-0-38 38.71%),13 (0.21)
30,"Redden, Jack",22y 259d,97 (37-1-59 38.66%),44 (0.45),←,
10,"Rich, Daniel",23y 79d,97 (40-1-56 41.75%),67 (0.69),←,
38,"Rockliff, Tom",23y 184d,82 (28-0-54 34.15%),41 (0.50),←,
14,"Staker, Brent",29y 94d,153 (80-1-72 52.61%),119 (0.78),43 (16-0-27 37.21%),35 (0.81)
26,"Yeo, Elliot",19y 328d,26 (11-0-15 42.31%),1 (0.04),←,
15,"Zorko, Dayne",24y 197d,37 (18-0-19 48.65%),40 (1.08),←,
Totals,Totals,24y 86d,1838 (799-16-1023 43.47%),780 (0.42),,
C,"Harvey, Mark",48y 75d,99 (41-0-58 41.41%),,2 (2-0-0 100.00%),
