Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
15,"Amon, Karl",21y 253d,28 (15-0-13 53.57%),18 (0.64),←,
5,"Broadbent, Matthew",26y 271d,152 (68-1-83 45.07%),50 (0.33),←,
33,"Byrne-Jones, Darcy",21y 221d,26 (13-0-13 50.00%),4 (0.15),←,
17,"Clurey, Tom",23y 37d,24 (14-0-10 58.33%),,←,
22,"Dixon, Charlie",26y 218d,89 (31-1-57 35.39%),138 (1.55),24 (12-0-12 50.00%),44 (1.83)
7,"Ebert, Brad",27y 27d,196 (87-1-108 44.64%),104 (0.53),120 (59-1-60 49.58%),71 (0.59)
9,"Gray, Robbie",29y 30d,161 (74-0-87 45.96%),229 (1.42),←,
46,"Gray, Sam",25y 87d,40 (24-0-16 60.00%),18 (0.45),←,
8,"Hartlett, Hamish",26y 258d,131 (59-1-71 45.42%),70 (0.53),←,
36,"Hombsch, Jack",24y 53d,74 (38-0-36 51.35%),,65 (38-0-27 58.46%),
43,"Houston, Dan",19y 352d,6 (4-0-2 66.67%),,←,
24,"Impey, Jarman",21y 294d,60 (32-0-28 53.33%),25 (0.42),←,
42,"Jonas, Tom",26y 110d,88 (43-1-44 49.43%),1 (0.01),←,
29,"Pittard, Jasper",26y 28d,101 (53-0-48 52.48%),11 (0.11),←,
21,"Polec, Jared",24y 199d,68 (38-0-30 55.88%),39 (0.57),52 (31-0-21 59.62%),30 (0.58)
2,"Powell-Pepper, Sam",19y 111d,6 (4-0-2 66.67%),6 (1.00),←,
4,"Ryder, Paddy",29y 46d,193 (93-4-96 49.22%),136 (0.70),23 (14-0-9 60.87%),19 (0.83)
12,"Trengove, Jackson",26y 178d,140 (59-1-80 42.50%),21 (0.15),←,
39,"Westhoff, Justin",30y 210d,209 (96-1-112 46.17%),255 (1.22),←,
16,"Wines, Ollie",22y 204d,90 (49-0-41 54.44%),43 (0.48),←,
20,"Wingard, Chad",23y 274d,113 (56-1-56 50.00%),195 (1.73),←,
11,"Young, Aaron",24y 144d,69 (34-1-34 50.00%),58 (0.84),←,
Totals,Totals,24y 313d,2064 (984-13-1067 47.67%),1421 (0.69),,
C,"Hinkley, Ken",50y 211d,98 (55-0-43 56.12%),,←,
