Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
22,"Biddiscombe, Craig",23y 277d,51 (31-1-19 61.76%),10 (0.20),17 (10-0-7 58.82%),4 (0.24)
11,"Bowden, Joel",22y 3d,74 (39-0-35 52.70%),72 (0.97),←,
17,"Broderick, Paul",30y 173d,234 (114-1-119 48.93%),153 (0.65),141 (75-1-65 53.55%),73 (0.52)
15,"Cameron, Leon",27y 296d,185 (100-3-82 54.86%),70 (0.38),13 (7-0-6 53.85%),2 (0.15)
9,"Campbell, Wayne",27y 275d,194 (89-1-104 46.13%),118 (0.61),←,
6,"Chaffey, Mark",23y 49d,52 (24-0-28 46.15%),8 (0.15),←,
10,"Daffy, Nick",27y 44d,148 (78-1-69 53.04%),174 (1.18),←,
7,"Dragicevic, Marc",19y 86d,32 (16-0-16 50.00%),20 (0.63),←,
19,"Evans, Brett",28y 29d,28 (12-0-16 42.86%),26 (0.93),←,
25,"Gale, Brendon",31y 342d,216 (94-1-121 43.75%),202 (0.94),←,
2,"Gaspar, Darren",24y 35d,115 (52-0-63 45.22%),12 (0.10),94 (45-0-49 47.87%),11 (0.12)
1,"Hilton, Rory",21y 70d,29 (12-0-17 41.38%),15 (0.52),20 (9-0-11 45.00%),12 (0.60)
16,"Holland, Ben",23y 45d,81 (41-0-40 50.62%),95 (1.17),←,
23,"James, Aaron",23y 237d,48 (20-2-26 43.75%),21 (0.44),25 (11-0-14 44.00%),15 (0.60)
39,"Kellaway, Andrew",24y 214d,50 (25-0-25 50.00%),11 (0.22),←,
33,"Knights, Matthew",29y 263d,232 (96-0-136 41.38%),123 (0.53),←,
5,"Ottens, Brad",20y 151d,49 (24-0-25 48.98%),50 (1.02),←,
13,"Powell, Robert",24y 97d,55 (29-0-26 52.73%),52 (0.95),←,
24,"Sampson, Clay",24y 121d,63 (30-0-33 47.62%),35 (0.56),26 (9-0-17 34.62%),18 (0.69)
32,"Tivendale, Greg",21y 66d,28 (13-0-15 46.43%),18 (0.64),←,
29,"Torney, Jason",23y 8d,68 (34-1-33 50.74%),8 (0.12),←,
42,"Vardy, Royce",20y 52d,7 (5-0-2 71.43%),,←,
Totals,Totals,24y 216d,2039 (978-11-1050 47.96%),1293 (0.63),,
C,"Frawley, Danny",36y 290d,16 (9-0-7 56.25%),,←,
