Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
14,"Aish, James",22y 172d,61 (20-0-41 32.79%),23 (0.38),29 (12-0-17 41.38%),15 (0.52)
31,"Appleby, Flynn",19y 98d,1 (0-0-1 0.00%),,←,
11,"Blair, Jarryd",28y 15d,156 (93-2-61 60.26%),121 (0.78),←,
17,"Brown, Callum",20y 2d,10 (4-0-6 40.00%),1 (0.10),←,
46,"Cox, Mason",27y 46d,25 (10-0-15 40.00%),31 (1.24),←,
25,"Crisp, Jack",24y 209d,90 (38-1-51 42.78%),42 (0.47),72 (31-1-40 43.75%),32 (0.44)
2,"de Goey, Jordan",22y 45d,53 (23-1-29 44.34%),39 (0.74),←,
15,"Dunn, Lynden",30y 350d,188 (54-3-131 29.52%),98 (0.52),23 (11-1-11 50.00%),1 (0.04)
4,"Grundy, Brodie",24y 14d,88 (42-1-45 48.30%),30 (0.34),←,
32,"Hoskin-Elliott, Will",24y 239d,80 (24-1-55 30.63%),71 (0.89),28 (12-1-15 44.64%),29 (1.04)
38,"Howe, Jeremy",27y 304d,147 (42-1-104 28.91%),87 (0.59),47 (20-1-26 43.62%),7 (0.15)
37,"Maynard, Brayden",21y 221d,57 (22-1-34 39.47%),12 (0.21),←,
16,"Mayne, Chris",29y 178d,176 (96-1-79 54.83%),198 (1.13),4 (1-0-3 25.00%),2 (0.50)
9,"Murray, Sam",20y 239d,6 (3-0-3 50.00%),,←,
10,"Pendlebury, Scott",30y 112d,258 (153-2-103 59.69%),158 (0.61),←,
21,"Phillips, Tom",21y 357d,30 (13-1-16 45.00%),15 (0.50),←,
20,"Reid, Ben",29y,141 (81-3-57 58.51%),59 (0.42),←,
12,"Scharenberg, Matt",22y 223d,19 (10-1-8 55.26%),,←,
22,"Sidebottom, Steele",27y 117d,191 (115-3-73 60.99%),146 (0.76),←,
35,"Stephenson, Jaidyn",19y 104d,6 (3-0-3 50.00%),8 (1.33),←,
24,"Thomas, Josh",26y 210d,47 (28-1-18 60.64%),34 (0.72),←,
7,"Treloar, Adam",25y 51d,128 (41-1-86 32.42%),80 (0.63),49 (21-1-27 43.88%),32 (0.65)
Totals,Totals,24y 283d,1958 (915-24-1019 46.73%),1253 (0.64),,
C,"Buckley, Nathan",45y 277d,142 (73-1-68 51.76%),,←,
