Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
27,"Armfield, Dennis",23y 191d,37 (18-0-19 48.65%),2 (0.05),←,
19,"Betts, Eddie",23y 217d,111 (38-2-71 35.14%),156 (1.41),←,
44,"Carrazzo, Andrew",26y 198d,113 (40-2-71 36.28%),34 (0.30),←,
38,"Garlett, Jeff",20y 332d,21 (14-0-7 66.67%),30 (1.43),←,
4,"Gibbs, Bryce",21y 108d,80 (34-0-46 42.50%),40 (0.50),←,
16,"Grigg, Shaun",22y 73d,36 (15-0-21 41.67%),7 (0.19),←,
22,"Hampson, Shaun",22y 102d,28 (14-0-14 50.00%),5 (0.18),←,
23,"Henderson, Lachie",20y 199d,25 (13-0-12 52.00%),16 (0.64),10 (5-0-5 50.00%),13 (1.30)
33,"Houlihan, Ryan",28y 161d,194 (67-2-125 35.05%),127 (0.65),←,
39,"Jacobs, Sam",22y 82d,13 (7-0-6 53.85%),2 (0.15),←,
40,"Jamison, Michael",24y 20d,48 (23-0-25 47.92%),,←,
45,"Joseph, Aaron",20y 362d,37 (21-0-16 56.76%),4 (0.11),←,
5,"Judd, Chris",26y 296d,189 (113-2-74 60.32%),172 (0.91),55 (29-0-26 52.73%),34 (0.62)
3,"Murphy, Marc",22y 347d,93 (37-0-56 39.78%),74 (0.80),←,
17,"OhAilpin, Setanta",27y 105d,71 (28-1-42 40.14%),56 (0.79),←,
12,"Robinson, Mitch",21y 24d,19 (12-0-7 63.16%),12 (0.63),←,
2,"Russell, Jordan",23y 237d,84 (34-1-49 41.07%),14 (0.17),←,
29,"Scotland, Heath",29y 345d,190 (72-1-117 38.16%),63 (0.33),137 (49-1-87 36.13%),51 (0.37)
6,"Simpson, Kade",26y 57d,124 (45-1-78 36.69%),72 (0.58),←,
32,"Thornton, Bret",26y 228d,160 (52-1-107 32.81%),8 (0.05),←,
1,"Walker, Andrew",24y 44d,97 (29-2-66 30.93%),32 (0.33),←,
13,"Yarran, Chris",19y 194d,17 (8-0-9 47.06%),20 (1.18),←,
Totals,Totals,23y 311d,1787 (734-15-1038 41.07%),946 (0.53),,
C,"Ratten, Brett",38y 355d,65 (31-0-34 47.69%),,←,
