Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Gold Coast Games (W-D-L W%),Gold Coast Goals (Ave.)
9,"Ainsworth, Ben",26y 113d,129 (42-1-86 32.95%),109 (0.84),←,
15,"Anderson, Noah",23y 106d,93 (35-1-57 38.17%),38 (0.41),←,
31,"Andrew, Mac",20y 181d,30 (13-0-17 43.33%),,←,
10,"Ballard, Charlie",24y 315d,122 (40-1-81 33.20%),2 (0.02),←,
16,"Berry, Tom",23y 32d,38 (25-0-13 65.79%),6 (0.16),18 (10-0-8 55.56%),3 (0.17)
33,"Clohesy, Sam",21y 173d,9 (5-0-4 55.56%),6 (0.67),←,
25,"Collins, Sam",29y 353d,116 (44-1-71 38.36%),,102 (41-1-60 40.69%),
8,"Fiorini, Brayden",26y 285d,103 (31-1-71 30.58%),32 (0.31),←,
3,"Flanders, Sam",22y 314d,55 (20-1-34 37.27%),15 (0.27),←,
26,"Graham, Will",18y 311d,6 (3-0-3 50.00%),1 (0.17),←,
7,"Holman, Nick",29y 4d,121 (41-0-80 33.88%),68 (0.56),112 (40-0-72 35.71%),68 (0.61)
19,"Humphrey, Bailey",19y 265d,29 (15-0-14 51.72%),21 (0.72),←,
40,"Jeffrey, Joel",22y 82d,20 (11-0-9 55.00%),16 (0.80),←,
34,"King, Ben",23y 331d,85 (28-1-56 33.53%),165 (1.94),←,
22,"Long, Ben",26y 286d,100 (42-1-57 42.50%),42 (0.42),21 (10-0-11 47.62%),11 (0.52)
13,"Lukosius, Jack",23y 298d,107 (37-1-69 35.05%),68 (0.64),←,
11,"Miller, Touk",28y 101d,185 (53-2-130 29.19%),54 (0.29),←,
49,"Moyle, Ned",22y 108d,5 (2-0-3 40.00%),1 (0.20),←,
18,"Rowell, Matt",22y 337d,74 (32-0-42 43.24%),23 (0.31),←,
6,"Sexton, Alex",30y 182d,173 (49-0-124 28.32%),163 (0.94),←,
24,"Swallow, David",31y 196d,231 (70-1-160 30.52%),106 (0.46),←,
32,"Uwland, Bodhi",20y 313d,13 (7-0-6 53.85%),,←,
17,"Walter, Jed",18y 360d,9 (4-0-5 44.44%),9 (1.00),←,
Totals,Totals,24y 108d,1853 (649-12-1192 35.02%),945 (0.51),,
C,"Hardwick, Damien",51y 289d,319 (177-6-136 56.43%),,12 (7-0-5 58.33%),
