Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
23,"Athorn, Mark",23y 249d,46 (16-1-29 35.87%),7 (0.15),8 (2-0-6 25.00%),3 (0.38)
30,"Bayes, Mark",24y 121d,128 (63-1-64 49.61%),105 (0.82),←,
39,"Capper, Warwick",28y 32d,122 (53-0-69 43.44%),383 (3.14),88 (43-0-45 48.86%),312 (3.55)
7,"Carroll, Dennis",30y 249d,198 (92-1-105 46.72%),103 (0.52),←,
29,"Cordy, Neil",32y 97d,220 (86-1-133 39.32%),32 (0.15),81 (35-1-45 43.83%),4 (0.05)
4,"Doolan, Ben",18y 185d,10 (3-1-6 35.00%),4 (0.40),←,
47,"Higgins, Leon",23y 17d,68 (25-1-42 37.50%),53 (0.78),←,
31,"Holmes, Darren",20y 314d,6 (1-1-4 25.00%),1 (0.17),←,
14,"Kelly, Paul",21y 351d,23 (5-1-17 23.91%),11 (0.48),←,
39,"Kerr, Robert",24y 117d,13 (5-0-8 38.46%),2 (0.15),7 (2-0-5 28.57%),2 (0.29)
3,"Lewis, Dale",22y 71d,17 (4-1-12 26.47%),22 (1.29),←,
32,"Love, Jason",25y 223d,59 (24-3-32 43.22%),100 (1.69),14 (4-1-9 32.14%),31 (2.21)
45,"McKenzie, Warren",26y 348d,79 (44-2-33 56.96%),51 (0.65),12 (3-1-8 29.17%),8 (0.67)
10,"Mitchell, Barry",25y 219d,141 (64-1-76 45.74%),187 (1.33),←,
35,"Murphy, David",28y 325d,126 (56-0-70 44.44%),78 (0.62),←,
15,"Toohey, Bernard",28y 146d,217 (107-1-109 49.54%),110 (0.51),123 (60-1-62 49.19%),75 (0.61)
48,"Tunbridge, Brad",27y 169d,17 (4-1-12 26.47%),6 (0.35),←,
2,"Williams, Greg",27y 287d,136 (74-0-62 54.41%),127 (0.93),102 (56-0-46 54.90%),117 (1.15)
25,"Willis, David",23y 186d,25 (13-0-12 52.00%),3 (0.12),←,
26,"Wright, Stephen",30y 130d,233 (104-1-128 44.85%),244 (1.05),←,
Totals,Totals,25y 265d,1884 (843-18-1023 44.75%),1629 (0.86),,
C,"Kinnear, Col",43y 277d,59 (20-1-38 34.75%),,←,
