Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",25y 250d,115 (47-2-66 41.74%),32 (0.28),←,
18,"Banfield, Todd",21y 25d,37 (9-0-28 24.32%),47 (1.27),←,
20,"Black, Simon",32y 111d,291 (161-4-126 56.01%),162 (0.56),←,
33,"Buchanan, Amon",28y 286d,131 (68-2-61 52.67%),66 (0.50),15 (2-0-13 13.33%),9 (0.60)
1,"Clark, Mitch",23y 277d,79 (30-2-47 39.24%),57 (0.72),←,
44,"Cornelius, Aaron",21y 55d,9 (1-0-8 11.11%),11 (1.22),←,
11,"Hanley, Pearce",22y 250d,29 (6-0-23 20.69%),4 (0.14),←,
12,"Hawksley, James",22y 168d,25 (8-1-16 34.00%),3 (0.12),←,
28,"Karnezis, Patrick",19y 91d,6 (1-0-5 16.67%),11 (1.83),←,
23,"Leuenberger, Matthew",23y 46d,61 (21-1-39 35.25%),7 (0.11),←,
36,"Maguire, Matt",27y 54d,124 (62-1-61 50.40%),19 (0.15),25 (8-0-17 32.00%),
9,"McGrath, Ashley",28y 64d,171 (84-2-85 49.71%),126 (0.74),←,
40,"McKeever, Niall",22y 157d,5 (1-0-4 20.00%),,←,
24,"Patfull, Joel",26y 228d,116 (46-3-67 40.95%),21 (0.18),←,
31,"Polkinghorne, James",22y 183d,56 (21-1-34 38.39%),31 (0.55),←,
6,"Power, Luke",31y 196d,278 (151-3-124 54.86%),224 (0.81),←,
29,"Raines, Andrew",25y 137d,77 (23-1-53 30.52%),1 (0.01),21 (5-0-16 23.81%),
30,"Redden, Jack",20y 226d,49 (16-1-32 33.67%),22 (0.45),←,
38,"Rockliff, Tom",21y 151d,35 (7-0-28 20.00%),11 (0.31),←,
3,"Sheldon, Sam",22y 137d,35 (16-1-18 47.14%),6 (0.17),←,
14,"Staker, Brent",27y 61d,135 (71-1-63 52.96%),94 (0.70),25 (7-0-18 28.00%),10 (0.40)
32,"Stiller, Cheynee",25y 81d,92 (36-3-53 40.76%),20 (0.22),←,
Totals,Totals,24y 213d,1956 (886-29-1041 45.30%),975 (0.50),,
C,"Voss, Michael",36y 16d,63 (24-1-38 38.89%),,←,
