St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
10,"Baker, Steven",23y 23d,60 (17-1-42 29.17%),14 (0.23),←,
6,"Black, Heath",24y 17d,98 (27-0-71 27.55%),41 (0.42),29 (9-0-20 31.03%),6 (0.21)
27,"Blake, Jason",22y 91d,32 (6-1-25 20.31%),6 (0.19),←,
3,"Burke, Nathan",33y 128d,317 (134-3-180 42.74%),123 (0.39),←,
20,"Clarke, Xavier",19y 259d,28 (8-1-19 30.36%),10 (0.36),←,
21,"Ferguson, Matthew",18y 256d,1 (0-0-1 0.00%),,←,
9,"Gehrig, Fraser",27y 103d,159 (75-1-83 47.48%),198 (1.25),44 (12-0-32 27.27%),39 (0.89)
18,"Goddard, Brendon",18y 25d,9 (5-0-4 55.56%),1 (0.11),←,
35,"Harvey, Robert",31y 297d,267 (125-3-139 47.38%),154 (0.58),←,
7,"Hayes, Lenny",23y 151d,83 (24-2-57 30.12%),37 (0.45),←,
5,"Jones, Austinn",26y 259d,169 (67-2-100 40.24%),113 (0.67),←,
15,"Lawrence, Steven",27y 26d,116 (50-3-63 44.40%),59 (0.51),35 (10-1-24 30.00%),16 (0.46)
31,"Maguire, Matt",19y 15d,19 (5-0-14 26.32%),4 (0.21),←,
44,"Milne, Stephen",23y 98d,48 (12-1-35 26.04%),99 (2.06),←,
43,"Moyle, Brett",23y 75d,47 (12-0-35 25.53%),11 (0.23),←,
38,"Murray, Allan",21y 25d,4 (3-0-1 75.00%),6 (1.50),3 (2-0-1 66.67%),6 (2.00)
25,"Oliver, Chris",20y 340d,10 (2-1-7 25.00%),1 (0.10),←,
1,"Peckett, Justin",30y 252d,198 (79-2-117 40.40%),38 (0.19),←,
17,"Powell, Stephen",26y 280d,86 (52-1-33 61.05%),69 (0.80),12 (6-0-6 50.00%),5 (0.42)
12,"Riewoldt, Nick",20y 240d,40 (12-1-27 31.25%),39 (0.98),←,
40,"Schwarze, Troy",21y 173d,34 (9-1-24 27.94%),6 (0.18),←,
13,"Voss, Brett",25y 112d,81 (31-2-48 39.51%),29 (0.36),46 (12-1-33 27.17%),18 (0.39)
Totals,Totals,23y 363d,1906 (755-26-1125 39.61%),1058 (0.56),,
C,"Thomas, Grant",45y 120d,41 (12-1-28 30.49%),,←,
