Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
19,"Betts, Eddie",24y 218d,134 (51-3-80 39.18%),192 (1.43),←,
44,"Carrazzo, Andrew",27y 199d,136 (53-3-80 40.07%),40 (0.29),←,
46,"Ellard, David",22y 111d,18 (12-0-6 66.67%),11 (0.61),←,
38,"Garlett, Jeff",21y 333d,44 (27-1-16 62.50%),86 (1.95),←,
4,"Gibbs, Bryce",22y 109d,103 (47-1-55 46.12%),46 (0.45),←,
23,"Henderson, Lachie",21y 200d,39 (19-1-19 50.00%),30 (0.77),24 (11-1-12 47.92%),27 (1.13)
33,"Houlihan, Ryan",29y 162d,198 (69-2-127 35.35%),127 (0.64),←,
5,"Judd, Chris",27y 297d,212 (126-3-83 60.14%),187 (0.88),78 (42-1-35 54.49%),49 (0.63)
8,"Kreuzer, Matthew",22y 50d,60 (33-0-27 55.00%),33 (0.55),←,
15,"Laidler, Jeremy",21y 331d,11 (7-1-3 68.18%),1 (0.09),9 (6-1-2 72.22%),1 (0.11)
3,"Murphy, Marc",23y 348d,116 (50-1-65 43.53%),96 (0.83),←,
12,"Robinson, Mitch",22y 25d,39 (24-1-14 62.82%),25 (0.64),←,
2,"Russell, Jordan",24y 238d,107 (47-2-58 44.86%),18 (0.17),←,
29,"Scotland, Heath",30y 346d,213 (85-2-126 40.38%),68 (0.32),160 (62-2-96 39.38%),56 (0.35)
6,"Simpson, Kade",27y 58d,147 (58-2-87 40.14%),89 (0.61),←,
32,"Thornton, Bret",27y 229d,172 (60-1-111 35.17%),14 (0.08),←,
42,"Tuohy, Zach",21y 204d,5 (4-0-1 80.00%),1 (0.20),←,
30,"Waite, Jarrad",28y 148d,142 (48-3-91 34.86%),169 (1.19),←,
1,"Walker, Andrew",25y 45d,117 (40-3-74 35.47%),73 (0.62),←,
11,"Warnock, Robert",24y 164d,43 (22-1-20 52.33%),11 (0.26),22 (12-1-9 56.82%),7 (0.32)
43,"White, Simon",23y 15d,12 (9-1-2 79.17%),2 (0.17),←,
13,"Yarran, Chris",20y 195d,35 (18-1-16 52.86%),27 (0.77),←,
Totals,Totals,24y 216d,2103 (909-33-1161 43.22%),1346 (0.64),,
C,"Ratten, Brett",39y 356d,88 (44-1-43 50.57%),,←,
