Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
12,"Baguley, Mark",31y 61d,119 (53-1-65 44.96%),16 (0.13),←,
2,"Bellchambers, Tom",29y 12d,109 (48-2-59 44.95%),68 (0.62),←,
28,"Brown, Mitch",27y 327d,49 (23-0-26 46.94%),39 (0.80),34 (10-0-24 29.41%),30 (0.88)
32,"Colyer, Travis",26y 331d,83 (41-1-41 50.00%),52 (0.63),←,
49,"Dea, Matt",26y 281d,68 (26-1-41 38.97%),2 (0.03),37 (13-0-24 35.14%),1 (0.03)
13,"Fantasia, Orazio",22y 310d,57 (21-1-35 37.72%),86 (1.51),←,
9,"Goddard, Brendon",33y 62d,329 (180-4-145 55.32%),160 (0.49),124 (54-1-69 43.95%),56 (0.45)
35,"Guelfi, Matt",20y 341d,12 (8-0-4 66.67%),5 (0.42),←,
21,"Heppell, Dyson",26y 68d,146 (71-2-73 49.32%),52 (0.36),←,
26,"Hooker, Cale",29y 281d,170 (78-2-90 46.47%),76 (0.45),←,
18,"Hurley, Michael",28y 50d,155 (72-3-80 47.42%),108 (0.70),←,
4,"Langford, Kyle",21y 232d,42 (14-0-28 33.33%),23 (0.55),←,
43,"McDonald-Tipungwuti, Anthony",25y 90d,61 (24-0-37 39.34%),58 (0.95),←,
1,"McGrath, Andrew",20y 49d,36 (19-0-17 52.78%),5 (0.14),←,
44,"McKernan, Shaun",27y 323d,62 (24-0-38 38.71%),50 (0.81),28 (12-0-16 42.86%),29 (1.04)
41,"McNiece, Ben",26y 121d,8 (3-0-5 37.50%),,←,
7,"Merrett, Zach",22y 291d,98 (40-1-57 41.33%),35 (0.36),←,
23,"Myers, David",29y 21d,111 (58-0-53 52.25%),35 (0.32),←,
3,"Parish, Darcy",20y 361d,50 (17-0-33 34.00%),16 (0.32),←,
42,"Saad, Adam",23y 363d,65 (22-1-42 34.62%),3 (0.05),17 (9-0-8 52.94%),
5,"Smith, Devon",25y 62d,126 (47-2-77 38.10%),113 (0.90),17 (9-0-8 52.94%),13 (0.76)
11,"Zaharakis, David",28y 150d,182 (81-2-99 45.05%),116 (0.64),←,
Totals,Totals,26y 41d,2138 (970-23-1145 45.37%),1118 (0.52),,
C,"Worsfold, John",49y 299d,343 (173-2-168 50.73%),,62 (24-0-38 38.71%),
