Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
12,"Bassett, Scott",25y 199d,25 (12-0-13 48.00%),3 (0.12),10 (2-0-8 20.00%),1 (0.10)
20,"Bowden, Patrick",22y 265d,28 (3-1-24 12.50%),31 (1.11),←,
42,"Boyd, Matthew",21y 242d,12 (3-0-9 25.00%),4 (0.33),←,
17,"Cooney, Adam",18y 208d,5 (1-0-4 20.00%),4 (0.80),←,
14,"Darcy, Luke",28y 288d,181 (84-4-93 47.51%),130 (0.72),←,
10,"Eagleton, Nathan",25y 167d,133 (59-3-71 45.49%),106 (0.80),77 (33-1-43 43.51%),61 (0.79)
13,"Giansiracusa, Daniel",22y 45d,60 (17-2-41 30.00%),55 (0.92),←,
9,"Gilbee, Lindsay",22y 292d,40 (15-1-24 38.75%),19 (0.47),←,
3,"Grant, Chris",31y 134d,279 (144-5-130 52.51%),496 (1.78),←,
8,"Hahn, Mitch",22y 351d,55 (19-1-35 35.45%),19 (0.35),←,
25,"Hargrave, Ryan",22y 274d,42 (13-2-27 33.33%),9 (0.21),←,
22,"Harrison, Ben",29y 99d,142 (61-2-79 43.66%),63 (0.44),66 (23-2-41 36.36%),24 (0.36)
6,"Johnson, Brad",27y 282d,216 (100-5-111 47.45%),272 (1.26),←,
36,"Lake, Brian",22y 58d,19 (2-0-17 10.53%),6 (0.32),←,
23,"McMahon, Jordan",20y 334d,40 (8-2-30 22.50%),26 (0.65),←,
2,"Murphy, Robert",21y 321d,65 (22-2-41 35.38%),17 (0.26),←,
15,"Power, Sam",20y 298d,30 (6-1-23 21.67%),7 (0.23),←,
24,"Rawlings, Jade",26y 199d,121 (60-0-61 49.59%),76 (0.63),5 (1-0-4 20.00%),14 (2.80)
30,"Robbins, Matthew",26y 353d,80 (32-2-46 41.25%),18 (0.22),73 (28-2-43 39.73%),18 (0.25)
5,"Smith, Rohan",30y 330d,240 (115-5-120 48.96%),210 (0.88),←,
31,"Street, Peter",23y 324d,22 (8-1-13 38.64%),5 (0.23),5 (1-0-4 20.00%),2 (0.40)
7,"West, Scott",29y 163d,237 (111-4-122 47.68%),88 (0.37),←,
Totals,Totals,24y 287d,2072 (895-43-1134 43.19%),1664 (0.80),,
C,"Rohde, Peter",39y 158d,28 (5-1-22 19.64%),,←,
