Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
32,"Bugg, Tomas",24y 52d,89 (28-0-61 31.46%),25 (0.28),24 (11-0-13 45.83%),9 (0.38)
17,"Frost, Sam",23y 272d,47 (17-0-30 36.17%),8 (0.17),26 (12-0-14 46.15%),6 (0.23)
36,"Garlett, Jeff",27y 297d,156 (77-1-78 49.68%),277 (1.78),49 (20-0-29 40.82%),94 (1.92)
19,"Hannan, Mitch",23y 79d,9 (5-0-4 55.56%),13 (1.44),←,
43,"Harmes, James",21y 234d,32 (14-0-18 43.75%),21 (0.66),←,
14,"Hibberd, Michael",27y 144d,90 (43-1-46 48.33%),12 (0.13),6 (3-0-3 50.00%),1 (0.17)
29,"Hunt, Jayden",22y 54d,29 (14-0-15 48.28%),7 (0.24),←,
39,"Jetta, Neville",27y 104d,104 (30-2-72 29.81%),24 (0.23),←,
2,"Jones, Nathan",29y 127d,233 (63-3-167 27.68%),115 (0.49),←,
6,"Lewis, Jordan",31y 33d,271 (174-1-96 64.39%),149 (0.55),7 (5-0-2 71.43%),4 (0.57)
28,"McDonald, Oscar",21y 70d,25 (13-0-12 52.00%),,←,
25,"McDonald, Tom",24y 251d,114 (33-0-81 28.95%),12 (0.11),←,
18,"Melksham, Jake",25y 271d,121 (56-1-64 46.69%),57 (0.47),7 (4-0-3 57.14%),
30,"Neal-Bullen, Alex",21y 138d,22 (9-0-13 40.91%),12 (0.55),←,
13,"Oliver, Clayton",19y 309d,23 (12-0-11 52.17%),8 (0.35),←,
21,"Pedersen, Cameron",30y 71d,66 (22-0-44 33.33%),58 (0.88),50 (15-0-35 30.00%),38 (0.76)
5,"Petracca, Christian",21y 143d,27 (12-0-15 44.44%),25 (0.93),←,
12,"Tyson, Dom",23y 353d,80 (23-0-57 28.75%),39 (0.49),67 (22-0-45 32.84%),35 (0.52)
23,"Vince, Bernie",31y 237d,202 (91-0-111 45.05%),111 (0.55),73 (23-0-50 31.51%),31 (0.42)
7,"Viney, Jack",23y 44d,80 (25-0-55 31.25%),23 (0.29),←,
42,"Wagner, Josh",22y 337d,18 (8-0-10 44.44%),,←,
4,"Watts, Jack",26y 62d,147 (43-2-102 29.93%),135 (0.92),←,
Totals,Totals,25y 1d,1985 (812-11-1162 40.91%),1131 (0.57),,
C,"Goodwin, Simon",40y 152d,11 (5-0-6 45.45%),,10 (5-0-5 50.00%),
