St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
26,"Battle, Josh",22y 297d,54 (23-0-31 42.59%),26 (0.48),←,
16,"Butler, Dan",25y 22d,78 (48-0-30 61.54%),94 (1.21),33 (17-0-16 51.52%),41 (1.24)
31,"Byrnes, Ryan",20y 53d,9 (5-0-4 55.56%),4 (0.44),←,
1,"Coffield, Nick",21y 245d,48 (20-1-27 42.71%),2 (0.04),←,
37,"Connolly, Leo",19y 322d,1 (1-0-0 100.00%),,←,
5,"Crouch, Brad",27y 162d,107 (53-0-54 49.53%),38 (0.36),12 (5-0-7 41.67%),4 (0.33)
7,"Dunstan, Luke",26y 147d,109 (40-2-67 37.61%),46 (0.42),←,
22,"Higgins, Jack",22y 98d,57 (36-1-20 64.04%),47 (0.82),14 (6-0-8 42.86%),18 (1.29)
34,"Highmore, Tom",23y 121d,8 (3-0-5 37.50%),,←,
8,"Hill, Bradley",27y 351d,182 (111-0-71 60.99%),83 (0.46),33 (17-0-16 51.52%),4 (0.12)
20,"Howard, Dougal",25y 92d,78 (40-0-38 51.28%),15 (0.19),33 (17-0-16 51.52%),1 (0.03)
12,"King, Max",20y 353d,31 (15-0-16 48.39%),40 (1.29),←,
21,"Long, Ben",23y 308d,54 (20-1-33 37.96%),22 (0.41),←,
19,"Marshall, Rowan",25y 213d,58 (24-0-34 41.38%),30 (0.52),←,
36,"McKenzie, Daniel",25y 39d,55 (21-0-34 38.18%),6 (0.11),←,
28,"Membrey, Tim",27y 30d,123 (55-2-66 45.53%),207 (1.68),122 (54-2-66 45.08%),207 (1.70)
6,"Ross, Sebastian",28y 49d,152 (57-2-93 38.16%),29 (0.19),←,
18,"Ryder, Paddy",33y 103d,265 (134-4-127 51.32%),182 (0.69),22 (13-0-9 59.09%),11 (0.50)
35,"Sinclair, Jack",26y 133d,112 (45-1-66 40.63%),42 (0.38),←,
9,"Steele, Jack",25y 194d,111 (46-1-64 41.89%),45 (0.41),94 (38-1-55 40.96%),36 (0.38)
29,"Webster, Jimmy",27y 362d,105 (37-1-67 35.71%),3 (0.03),←,
44,"Wilkie, Callum",25y 107d,55 (26-0-29 47.27%),,←,
32,"Wood, Mason",27y 285d,73 (35-0-38 47.95%),83 (1.14),8 (5-0-3 62.50%),7 (0.88)
Totals,Totals,25y 66d,1925 (895-16-1014 46.49%),1044 (0.54),,
C,"Ratten, Brett",49y 349d,159 (80-1-78 50.63%),,39 (20-0-19 51.28%),
