Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Gold Coast Games (W-D-L W%),Gold Coast Goals (Ave.)
48,"Adams, Oscar",21y 353d,2 (2-0-0 100.00%),,←,
9,"Ainsworth, Ben",27y 151d,149 (54-1-94 36.58%),126 (0.85),←,
15,"Anderson, Noah",24y 144d,120 (50-1-69 42.08%),49 (0.41),←,
1,"Andrew, Mac",21y 219d,56 (27-0-29 48.21%),10 (0.18),←,
35,"Budarick, Connor",24y 96d,46 (23-1-22 51.09%),3 (0.07),←,
33,"Clohesy, Sam",22y 211d,33 (19-0-14 57.58%),10 (0.30),←,
8,"Fiorini, Brayden",27y 323d,114 (37-1-76 32.89%),35 (0.31),←,
3,"Flanders, Sam",23y 352d,81 (34-1-46 42.59%),35 (0.43),←,
19,"Humphrey, Bailey",20y 303d,56 (30-0-26 53.57%),40 (0.71),←,
40,"Jeffrey, Joel",23y 121d,44 (24-0-20 54.55%),20 (0.45),←,
34,"King, Ben",25y 4d,111 (43-1-67 39.19%),228 (2.05),←,
22,"Long, Ben",27y 324d,126 (57-1-68 45.63%),85 (0.67),47 (25-0-22 53.19%),54 (1.15)
11,"Miller, Touk",29y 139d,207 (66-2-139 32.37%),71 (0.34),←,
2,"Noble, John",28y 108d,128 (77-3-48 61.33%),11 (0.09),16 (11-0-5 68.75%),3 (0.19)
27,"Powell, Wil",25y 319d,121 (51-1-69 42.56%),15 (0.12),←,
20,"Read, Ethan",20y 4d,16 (10-0-6 62.50%),14 (0.88),←,
17,"Rioli, Daniel",28y 86d,199 (109-4-86 55.78%),116 (0.58),16 (11-0-5 68.75%),7 (0.44)
18,"Rowell, Matt",24y 10d,101 (47-0-54 46.53%),31 (0.31),←,
24,"Swallow, David",32y 234d,246 (75-1-170 30.69%),111 (0.45),←,
32,"Uwland, Bodhi",21y 351d,40 (22-0-18 55.00%),1 (0.03),←,
4,"Walter, Jed",20y 33d,29 (16-0-13 55.17%),28 (0.97),←,
14,"Weller, Lachie",29y 138d,153 (49-1-103 32.35%),50 (0.33),106 (35-1-70 33.49%),33 (0.31)
28,"Witts, Jarrod",32y 301d,196 (74-1-121 38.01%),43 (0.22),156 (56-1-99 36.22%),25 (0.16)
Totals,Totals,25y 140d,2374 (996-20-1358 41.95%),1132 (0.48),,
C,"Hardwick, Damien",52y 327d,346 (192-6-148 56.36%),,39 (22-0-17 56.41%),
