Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
30,"Bayes, Mark",28y 53d,200 (74-2-124 37.50%),137 (0.69),←,
13,"Brunton, Neil",26y 124d,63 (8-1-54 13.49%),9 (0.14),←,
26,"Caven, Peter",24y 356d,50 (18-0-32 36.00%),20 (0.40),11 (3-0-8 27.27%),3 (0.27)
12,"Considine, Ed",26y 230d,75 (35-0-40 46.67%),18 (0.24),26 (3-0-23 11.54%),6 (0.23)
8,"Cresswell, Daryn",23y 350d,53 (6-0-47 11.32%),51 (0.96),←,
5,"Daniels, Jayson",24y 77d,116 (32-1-83 28.02%),20 (0.17),42 (7-0-35 16.67%),1 (0.02)
18,"Direen, Scott",22y 199d,23 (5-0-18 21.74%),7 (0.30),←,
6,"Dunkley, Andrew",26y 312d,59 (9-1-49 16.10%),6 (0.10),←,
29,"Garlick, Simon",20y 27d,10 (4-0-6 40.00%),5 (0.50),←,
20,"Gaspar, Darren",18y 352d,11 (3-0-8 27.27%),,←,
25,"Gray, Troy",22y 70d,34 (5-1-28 16.18%),13 (0.38),←,
39,"Heuskes, Adam",19y 48d,16 (4-0-12 25.00%),2 (0.13),←,
47,"Higgins, Leon",26y 314d,118 (36-2-80 31.36%),78 (0.66),←,
11,"Kappler, Darren",30y 104d,133 (39-0-94 29.32%),108 (0.81),46 (9-0-37 19.57%),57 (1.24)
14,"Kelly, Paul",25y 283d,96 (17-2-77 18.75%),54 (0.56),←,
24,"Kickett, Derek",32y 213d,112 (57-1-54 51.34%),144 (1.29),23 (5-0-18 21.74%),38 (1.65)
3,"Lewis, Dale",26y 3d,85 (15-2-68 18.82%),106 (1.25),←,
4,"Lockett, Tony",29y 59d,187 (70-0-117 37.43%),919 (4.91),4 (2-0-2 50.00%),21 (5.25)
38,"OLoughlin, Michael",18y 76d,2 (1-0-1 50.00%),4 (2.00),←,
1,"Roos, Paul",31y 314d,275 (112-0-163 40.73%),273 (0.99),6 (2-0-4 33.33%),3 (0.50)
22,"Rose, Gavin",25y 220d,40 (6-1-33 16.25%),3 (0.08),←,
Totals,Totals,25y 93d,1758 (556-14-1188 31.63%),1977 (1.12),,
C,"Barassi, Ron",59y 69d,499 (270-4-225 54.51%),,43 (7-0-36 16.28%),
