Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
27,"Armfield, Dennis",23y 171d,35 (17-0-18 48.57%),2 (0.06),←,
19,"Betts, Eddie",23y 197d,109 (37-2-70 34.86%),147 (1.35),←,
15,"Browne, Steven",21y 130d,23 (11-0-12 47.83%),6 (0.26),←,
44,"Carrazzo, Andrew",26y 178d,111 (39-2-70 36.04%),34 (0.31),←,
38,"Garlett, Jeff",20y 312d,19 (13-0-6 68.42%),26 (1.37),←,
4,"Gibbs, Bryce",21y 88d,78 (33-0-45 42.31%),39 (0.50),←,
10,"Hadley, Richard",27y 74d,61 (33-2-26 55.74%),15 (0.25),20 (11-0-9 55.00%),5 (0.25)
33,"Houlihan, Ryan",28y 141d,192 (66-2-124 34.90%),126 (0.66),←,
39,"Jacobs, Sam",22y 62d,11 (6-0-5 54.55%),2 (0.18),←,
40,"Jamison, Michael",24y,46 (22-0-24 47.83%),,←,
45,"Joseph, Aaron",20y 342d,35 (20-0-15 57.14%),4 (0.11),←,
5,"Judd, Chris",26y 276d,187 (112-2-73 60.43%),172 (0.92),53 (28-0-25 52.83%),34 (0.64)
8,"Kreuzer, Matthew",21y 29d,55 (30-0-25 54.55%),31 (0.56),←,
3,"Murphy, Marc",22y 327d,92 (36-0-56 39.13%),74 (0.80),←,
17,"OhAilpin, Setanta",27y 85d,70 (27-1-42 39.29%),55 (0.79),←,
12,"Robinson, Mitch",21y 4d,18 (11-0-7 61.11%),12 (0.67),←,
2,"Russell, Jordan",23y 217d,82 (33-1-48 40.85%),14 (0.17),←,
29,"Scotland, Heath",29y 325d,188 (71-1-116 38.03%),61 (0.32),135 (48-1-86 35.93%),49 (0.36)
6,"Simpson, Kade",26y 37d,122 (44-1-77 36.48%),70 (0.57),←,
32,"Thornton, Bret",26y 208d,158 (51-1-106 32.59%),6 (0.04),←,
30,"Waite, Jarrad",27y 127d,122 (37-2-83 31.15%),132 (1.08),←,
1,"Walker, Andrew",24y 24d,95 (28-2-65 30.53%),32 (0.34),←,
Totals,Totals,24y 136d,1909 (777-19-1113 40.70%),1060 (0.56),,
C,"Ratten, Brett",38y 335d,63 (30-0-33 47.62%),,←,
