Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
11,"Bowden, Joel",30y 35d,248 (105-1-142 42.54%),164 (0.66),←,
7,"Brown, Nathan",30y 167d,205 (89-4-112 44.39%),333 (1.62),68 (25-1-42 37.50%),127 (1.87)
9,"Cotchin, Trent",18y 110d,10 (6-0-4 60.00%),8 (0.80),←,
3,"Deledio, Brett",21y 99d,79 (32-2-45 41.77%),60 (0.76),←,
10,"Edwards, Shane",19y 275d,27 (7-2-18 29.63%),22 (0.81),←,
41,"Foley, Nathan",22y 322d,66 (23-2-41 36.36%),16 (0.24),←,
23,"Jackson, Daniel",22y 92d,42 (12-1-29 29.76%),12 (0.29),←,
17,"Johnson, Kane",30y 133d,215 (91-2-122 42.79%),76 (0.35),111 (36-2-73 33.33%),32 (0.29)
16,"McGuane, Luke",21y 165d,27 (8-1-18 31.48%),,←,
13,"McMahon, Jordan",25y 60d,131 (53-4-74 41.98%),40 (0.31),17 (8-1-8 50.00%),3 (0.18)
40,"Moore, Kelvin",24y 123d,41 (10-1-30 25.61%),9 (0.22),←,
20,"Morton, Mitch",21y 180d,24 (12-1-11 52.08%),38 (1.58),12 (6-1-5 54.17%),27 (2.25)
1,"Newman, Chris",26y 69d,128 (42-2-84 33.59%),16 (0.13),←,
26,"Pattison, Adam",22y 143d,51 (21-2-28 43.14%),12 (0.24),←,
12,"Richardson, Matthew",33y 129d,271 (112-2-157 41.70%),785 (2.90),←,
8,"Riewoldt, Jack",19y 269d,21 (8-1-12 40.48%),21 (1.00),←,
25,"Schulz, Jay",23y 99d,63 (21-2-40 34.92%),53 (0.84),←,
5,"Simmonds, Troy",30y 13d,174 (81-1-92 46.84%),122 (0.70),70 (29-1-40 42.14%),56 (0.80)
30,"Tambling, Richard",21y 318d,70 (29-2-39 42.86%),49 (0.70),←,
2,"Thursfield, Will",22y 98d,35 (10-2-23 31.43%),,←,
21,"Tuck, Shane",26y 215d,86 (32-2-52 38.37%),40 (0.47),←,
35,"White, Matt",21y 102d,33 (13-2-18 42.42%),10 (0.30),←,
Totals,Totals,24y 113d,2047 (817-39-1191 39.91%),1886 (0.92),,
C,"Wallace, Terry",49y 226d,231 (111-4-116 48.92%),,83 (32-2-49 39.76%),
