Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
3,"Berry, Sam",23y 102d,62 (24-0-38 38.71%),13 (0.21),←,
41,"Butts, Jordon",25y 145d,79 (33-1-45 42.41%),,←,
44,"Cumming, Isaac",26y 287d,92 (45-1-46 49.46%),12 (0.13),11 (7-0-4 63.64%),2 (0.18)
6,"Curtin, Daniel",20y 78d,18 (9-1-8 52.78%),7 (0.39),←,
12,"Dawson, Jordan",28y 46d,142 (64-1-77 45.42%),68 (0.48),78 (34-1-43 44.23%),34 (0.44)
34,"Draper, Sid",18y 324d,8 (5-0-3 62.50%),3 (0.38),←,
32,"Fogarty, Darcy",25y 242d,112 (43-1-68 38.84%),184 (1.64),←,
20,"Hinge, Mitch",26y 333d,75 (32-1-42 43.33%),8 (0.11),72 (30-1-41 42.36%),7 (0.10)
48,"Keane, Mark",25y 69d,42 (19-1-22 46.43%),,37 (18-1-18 50.00%),
2,"Keays, Ben",28y 91d,147 (50-1-96 34.35%),109 (0.74),117 (44-1-72 38.03%),98 (0.84)
29,"Laird, Rory",31y 147d,258 (128-2-128 50.00%),30 (0.12),←,
16,"Michalanney, Max",21y 88d,56 (26-1-29 47.32%),1 (0.02),←,
30,"Milera, Wayne",27y 253d,110 (57-1-52 52.27%),30 (0.27),←,
28,"Neal-Bullen, Alex",29y 136d,187 (108-1-78 58.02%),126 (0.67),11 (7-0-4 63.64%),10 (0.91)
43,"OBrien, Reilly",29y 278d,132 (54-1-77 41.29%),15 (0.11),←,
25,"Peatling, James",24y 277d,55 (28-0-27 50.91%),20 (0.36),10 (6-0-4 60.00%),4 (0.40)
10,"Pedlar, Luke",23y 8d,31 (12-0-19 38.71%),29 (0.94),←,
8,"Rachele, Josh",22y 44d,64 (28-1-35 44.53%),87 (1.36),←,
23,"Rankine, Izak",25y 32d,94 (37-2-55 40.43%),136 (1.45),46 (21-1-24 46.74%),79 (1.72)
14,"Soligo, Jake",22y 120d,71 (31-1-39 44.37%),29 (0.41),←,
19,"Taylor, Zac",22y 114d,16 (8-0-8 50.00%),5 (0.31),←,
7,"Thilthorpe, Riley",22y 322d,64 (26-0-38 40.63%),84 (1.31),←,
24,"Worrell, Josh",24y 44d,41 (21-1-19 52.44%),,←,
Totals,Totals,24y 362d,1956 (888-19-1049 45.40%),996 (0.51),,
C,"Nicks, Matthew",50y 12d,117 (44-1-72 38.03%),,←,
