Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
5,"Crouch, Matt",30y 4d,164 (85-2-77 52.44%),31 (0.19),←,
44,"Cumming, Isaac",26y 257d,88 (42-1-45 48.30%),12 (0.14),7 (4-0-3 57.14%),2 (0.29)
6,"Curtin, Daniel",20y 48d,14 (6-1-7 46.43%),7 (0.50),←,
12,"Dawson, Jordan",28y 16d,138 (61-1-76 44.57%),62 (0.45),74 (31-1-42 42.57%),28 (0.38)
34,"Draper, Sid",18y 294d,7 (4-0-3 57.14%),3 (0.43),←,
20,"Hinge, Mitch",26y 303d,72 (30-1-41 42.36%),8 (0.11),69 (28-1-40 41.30%),7 (0.10)
48,"Keane, Mark",25y 39d,38 (16-1-21 43.42%),,33 (15-1-17 46.97%),
2,"Keays, Ben",28y 61d,143 (47-1-95 33.22%),104 (0.73),113 (41-1-71 36.73%),93 (0.82)
29,"Laird, Rory",31y 117d,254 (125-2-127 49.61%),30 (0.12),←,
16,"Michalanney, Max",21y 58d,52 (23-1-28 45.19%),1 (0.02),←,
30,"Milera, Wayne",27y 223d,106 (54-1-51 51.42%),30 (0.28),←,
9,"Murray, Nick",24y 128d,59 (21-0-38 35.59%),1 (0.02),←,
27,"Nankervis, Luke",21y 335d,28 (11-1-16 41.07%),1 (0.04),←,
28,"Neal-Bullen, Alex",29y 106d,183 (105-1-77 57.65%),122 (0.67),7 (4-0-3 57.14%),6 (0.86)
43,"OBrien, Reilly",29y 248d,128 (51-1-76 40.23%),14 (0.11),←,
25,"Peatling, James",24y 247d,51 (25-0-26 49.02%),18 (0.35),6 (3-0-3 50.00%),2 (0.33)
8,"Rachele, Josh",22y 14d,60 (25-1-34 42.50%),77 (1.28),←,
23,"Rankine, Izak",25y 2d,90 (34-2-54 38.89%),130 (1.44),42 (18-1-23 44.05%),73 (1.74)
14,"Soligo, Jake",22y 90d,67 (28-1-38 42.54%),27 (0.40),←,
19,"Taylor, Zac",22y 84d,12 (5-0-7 41.67%),5 (0.42),←,
7,"Thilthorpe, Riley",22y 292d,60 (23-0-37 38.33%),78 (1.30),←,
13,"Walker, Taylor",35y,285 (143-2-140 50.53%),657 (2.31),←,
24,"Worrell, Josh",24y 14d,37 (18-1-18 50.00%),,←,
Totals,Totals,25y 193d,2136 (982-22-1132 45.97%),1418 (0.66),,
C,"Nicks, Matthew",49y 347d,113 (41-1-71 36.73%),,←,
