North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
45,"Banch, Zac",22y 5d,2 (0-0-2 0.00%),,←,
30,"Comben, Charlie",24y 6d,44 (9-1-34 21.59%),8 (0.18),←,
25,"Curtis, Paul",22y 144d,75 (10-0-65 13.33%),89 (1.19),←,
5,"Daniel, Caleb",29y 19d,211 (109-1-101 51.90%),49 (0.23),19 (4-1-14 23.68%),
28,"Darling, Jack",33y 43d,316 (161-2-153 51.27%),550 (1.74),18 (4-1-13 25.00%),18 (1.00)
9,"Davies-Uniacke, Luke",26y 48d,126 (25-2-99 20.63%),46 (0.37),←,
18,"Dawson, Wil",19y 218d,8 (1-0-7 12.50%),,←,
7,"Duursma, Zane",19y 332d,21 (2-1-18 11.90%),13 (0.62),←,
46,"Hansen, Robert",21y 135d,19 (4-0-15 21.05%),7 (0.37),←,
17,"Hardeman, Riley",20y 149d,18 (3-1-14 19.44%),,←,
41,"Konstanty, Jacob",20y 259d,19 (4-1-14 23.68%),10 (0.53),←,
19,"Logue, Griffin",27y 104d,93 (32-1-60 34.95%),10 (0.11),29 (4-0-25 13.79%),1 (0.03)
39,"Maley, Finnbar",22y 8d,7 (1-1-5 21.43%),4 (0.57),←,
10,"McKercher, Colby",20y 105d,35 (6-1-28 18.57%),10 (0.29),←,
2,"OSullivan, Finn",19y 57d,18 (4-1-13 25.00%),1 (0.06),←,
26,"Parker, Luke",32y 274d,311 (184-3-124 59.65%),223 (0.72),18 (4-1-13 25.00%),10 (0.56)
32,"Pink, Toby",26y 349d,28 (7-1-20 26.79%),7 (0.25),←,
24,"Powell, Tom",23y 146d,87 (13-2-72 16.09%),29 (0.33),←,
3,"Sheezel, Harry",20y 286d,63 (10-1-52 16.67%),22 (0.35),←,
12,"Simpkin, Jy",27y 143d,171 (44-2-125 26.32%),73 (0.43),←,
15,"Stephens, Dylan",24y 199d,77 (31-1-45 40.91%),14 (0.18),34 (6-1-27 19.12%),3 (0.09)
43,"Teakle, Brynn",25y 283d,19 (7-0-12 36.84%),11 (0.58),13 (2-0-11 15.38%),10 (0.77)
44,"Zurhaar, Cameron",27y 65d,140 (31-2-107 22.86%),197 (1.41),←,
Totals,Totals,24y 67d,1908 (698-25-1185 36.58%),1373 (0.72),,
C,"Clarkson, Alastair",57y 90d,445 (238-5-202 54.04%),,55 (10-1-44 19.09%),
