Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
41,"Casboult, Levi",29y 72d,112 (31-1-80 28.13%),121 (1.08),←,
9,"Cripps, Patrick",24y 69d,91 (19-1-71 21.43%),40 (0.44),←,
28,"Cuningham, David",22y 57d,21 (3-0-18 14.29%),12 (0.57),←,
30,"Curnow, Charlie",22y 112d,54 (8-0-46 14.81%),65 (1.20),←,
35,"Curnow, Ed",29y 200d,153 (54-2-97 35.95%),35 (0.23),←,
2,"Dow, Paddy",19y 222d,30 (3-0-27 10.00%),10 (0.33),←,
25,"Fisher, Zac",20y 345d,44 (6-0-38 13.64%),17 (0.39),←,
40,"Gibbons, Michael",24y 11d,10 (1-0-9 10.00%),5 (0.50),←,
7,"Kennedy, Matthew",22y 50d,32 (12-2-18 40.63%),10 (0.31),13 (1-0-12 7.69%),3 (0.23)
8,"Kreuzer, Matthew",30y 13d,178 (73-0-105 41.01%),91 (0.51),←,
22,"Marchbank, Caleb",22y 170d,43 (9-0-34 20.93%),,36 (7-0-29 19.44%),
11,"McGovern, Mitch",24y 227d,57 (35-1-21 62.28%),81 (1.42),9 (1-0-8 11.11%),14 (1.56)
10,"McKay, Harry",21y 153d,25 (3-0-22 12.00%),41 (1.64),←,
24,"Newman, Nic",26y 131d,39 (21-0-18 53.85%),10 (0.26),8 (1-0-7 12.50%),2 (0.25)
5,"Petrevski-Seton, Sam",21y 96d,52 (8-0-44 15.38%),18 (0.35),←,
20,"Plowman, Lachie",24y 257d,82 (19-0-63 23.17%),1 (0.01),62 (15-0-47 24.19%),
1,"Silvagni, Jack",21y 160d,49 (7-0-42 14.29%),38 (0.78),←,
6,"Simpson, Kade",35y 21d,314 (111-3-200 35.83%),136 (0.43),←,
13,"Stocker, Liam",19y 123d,4 (0-0-4 0.00%),,←,
39,"Thomas, Dale",31y 339d,248 (125-2-121 50.81%),153 (0.62),91 (22-0-69 24.18%),32 (0.35)
18,"Walsh, Sam",18y 328d,10 (1-0-9 10.00%),3 (0.30),←,
23,"Weitering, Jacob",21y 184d,66 (13-0-53 19.70%),10 (0.15),←,
Totals,Totals,24y 85d,1714 (562-12-1140 32.79%),897 (0.52),,
C,"Bolton, Brendon",40y 38d,81 (21-0-60 25.93%),,76 (16-0-60 21.05%),
