Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Gold Coast Games (W-D-L W%),Gold Coast Goals (Ave.)
9,"Ainsworth, Ben",25y 155d,111 (34-1-76 31.08%),92 (0.83),←,
15,"Anderson, Noah",22y 148d,75 (27-1-47 36.67%),27 (0.36),←,
31,"Andrew, Mac",19y 223d,15 (7-0-8 46.67%),,←,
2,"Atkins, Rory",29y 3d,129 (73-1-55 56.98%),51 (0.40),28 (11-0-17 39.29%),4 (0.14)
10,"Ballard, Charlie",23y 357d,104 (32-1-71 31.25%),2 (0.02),←,
30,"Casboult, Levi",33y 122d,189 (63-1-125 33.60%),206 (1.09),35 (15-0-20 42.86%),50 (1.43)
25,"Collins, Sam",29y 30d,98 (36-1-61 37.24%),,84 (33-1-50 39.88%),
4,"Ellis, Brandon",29y 346d,241 (134-2-105 56.02%),80 (0.33),65 (25-1-39 39.23%),22 (0.34)
8,"Fiorini, Brayden",25y 327d,91 (25-1-65 28.02%),26 (0.29),←,
3,"Flanders, Sam",21y 356d,38 (12-1-25 32.89%),11 (0.29),←,
36,"Hollands, Elijah",21y 81d,10 (4-0-6 40.00%),6 (0.60),←,
7,"Holman, Nick",28y 47d,106 (34-0-72 32.08%),61 (0.58),97 (33-0-64 34.02%),61 (0.63)
19,"Humphrey, Bailey",18y 307d,14 (7-0-7 50.00%),11 (0.79),←,
34,"King, Ben",23y 8d,70 (20-1-49 29.29%),122 (1.74),←,
22,"Long, Ben",25y 328d,93 (39-1-53 42.47%),31 (0.33),14 (7-0-7 50.00%),
13,"Lukosius, Jack",22y 340d,90 (29-1-60 32.78%),48 (0.53),←,
44,"Macpherson, Darcy",25y 259d,89 (27-0-62 30.34%),27 (0.30),←,
11,"Miller, Touk",27y 143d,168 (45-2-121 27.38%),48 (0.29),←,
47,"Oea, Hewago",21y 244d,12 (7-0-5 58.33%),4 (0.33),←,
27,"Powell, Wil",23y 323d,84 (31-1-52 37.50%),13 (0.15),←,
18,"Rowell, Matt",22y 14d,56 (24-0-32 42.86%),15 (0.27),←,
24,"Swallow, David",30y 238d,214 (63-1-150 29.67%),95 (0.44),←,
28,"Witts, Jarrod",30y 305d,159 (55-1-103 34.91%),33 (0.21),119 (37-1-81 31.51%),15 (0.13)
Totals,Totals,25y 125d,2256 (828-18-1410 36.70%),1009 (0.45),,
C,"King, Steven",44y 235d,1 (1-0-0 100.00%),,←,
