Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
18,"Cameron, Jeremy",23y 107d,85 (26-0-59 30.59%),219 (2.58),←,
3,"Coniglio, Stephen",22y 215d,77 (29-0-48 37.66%),31 (0.40),←,
1,"Davis, Phil",25y 322d,89 (35-0-54 39.33%),6 (0.07),71 (24-0-47 33.80%),5 (0.07)
4,"Greene, Toby",22y 296d,90 (28-0-62 31.11%),64 (0.71),←,
19,"Haynes, Nick",24y 60d,55 (20-0-35 36.36%),6 (0.11),←,
27,"Himmelberg, Harry",20y 70d,1 (1-0-0 100.00%),,←,
17,"Johnson, Steve",33y 13d,268 (188-3-77 70.71%),482 (1.80),15 (10-0-5 66.67%),30 (2.00)
22,"Kelly, Josh",21y 156d,52 (24-0-28 46.15%),34 (0.65),←,
40,"Kennedy, Adam",24y 5d,73 (19-0-54 26.03%),5 (0.07),←,
37,"Lobb, Rory",23y 159d,27 (14-0-13 51.85%),27 (1.00),←,
41,"Mumford, Shane",30y 12d,143 (92-2-49 65.03%),47 (0.33),43 (23-0-20 53.49%),8 (0.19)
24,"Patfull, Joel",31y 223d,212 (91-3-118 43.63%),26 (0.12),30 (18-0-12 60.00%),2 (0.07)
12,"Patton, Jonathon",23y 58d,47 (18-0-29 38.30%),55 (1.17),←,
50,"Reid, Sam",26y 253d,27 (9-0-18 33.33%),5 (0.19),17 (3-0-14 17.65%),4 (0.24)
9,"Scully, Tom",25y 63d,119 (40-1-78 34.03%),50 (0.42),88 (27-0-61 30.68%),44 (0.50)
23,"Shaw, Heath",30y 233d,229 (138-2-89 60.70%),38 (0.17),56 (28-0-28 50.00%),1 (0.02)
5,"Shiel, Dylan",23y 130d,80 (26-0-54 32.50%),43 (0.54),←,
10,"Smith, Devon",23y 58d,85 (23-0-62 27.06%),75 (0.88),←,
11,"Steele, Jack",20y 217d,17 (8-0-9 47.06%),9 (0.53),←,
20,"Tomlinson, Adam",22y 342d,59 (12-0-47 20.34%),18 (0.31),←,
8,"Ward, Callan",26y 98d,159 (62-0-97 38.99%),81 (0.51),99 (30-0-69 30.30%),48 (0.48)
29,"Williams, Zac",21y 301d,45 (18-0-27 40.00%),13 (0.29),←,
Totals,Totals,24y 304d,2039 (921-11-1107 45.17%),1334 (0.65),,
C,"Cameron, Leon",43y 319d,60 (28-0-32 46.67%),,←,
