Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
10,"Brayshaw, Angus",19y 198d,16 (5-0-11 31.25%),4 (0.25),←,
18,"Cross, Daniel",32y 118d,243 (107-3-133 44.65%),34 (0.14),33 (9-0-24 27.27%),1 (0.03)
6,"Dawes, Chris",27y 71d,111 (62-1-48 56.31%),121 (1.09),40 (8-0-32 20.00%),38 (0.95)
14,"Dunn, Lynden",28y 73d,155 (39-2-114 25.81%),95 (0.61),←,
20,"Garland, Colin",27y 89d,129 (29-2-98 23.26%),16 (0.12),←,
36,"Garlett, Jeff",25y 357d,123 (62-1-60 50.81%),213 (1.73),16 (5-0-11 31.25%),30 (1.88)
11,"Gawn, Max",23y 208d,33 (7-0-26 21.21%),14 (0.42),←,
31,"Grimes, Jack",26y 76d,92 (19-2-71 21.74%),8 (0.09),←,
43,"Harmes, James",19y 294d,3 (1-0-2 33.33%),,←,
1,"Hogan, Jesse",20y 164d,14 (4-0-10 28.57%),29 (2.07),←,
38,"Howe, Jeremy",25y 27d,94 (20-0-74 21.28%),78 (0.83),←,
39,"Jetta, Neville",25y 164d,69 (15-2-52 23.19%),21 (0.30),←,
2,"Jones, Nathan",27y 187d,195 (46-3-146 24.36%),91 (0.47),←,
8,"Lumumba, Heritier",28y 253d,214 (134-2-78 63.08%),30 (0.14),15 (5-0-10 33.33%),2 (0.13)
25,"McDonald, Tom",22y 311d,76 (16-0-60 21.05%),7 (0.09),←,
22,"Michie, Viv",23y 153d,12 (1-0-11 8.33%),,11 (1-0-10 9.09%),
15,"Stretch, Billy",18y 321d,8 (2-0-6 25.00%),2 (0.25),←,
12,"Tyson, Dom",22y 48d,48 (9-0-39 18.75%),26 (0.54),35 (8-0-27 22.86%),22 (0.63)
37,"Vandenberg, Aaron",23y 145d,13 (4-0-9 30.77%),4 (0.31),←,
23,"Vince, Bernie",29y 297d,166 (76-0-90 45.78%),100 (0.60),37 (8-0-29 21.62%),20 (0.54)
7,"Viney, Jack",21y 104d,43 (8-0-35 18.60%),10 (0.23),←,
4,"Watts, Jack",24y 122d,110 (27-2-81 25.45%),78 (0.71),←,
Totals,Totals,24y 255d,1967 (693-20-1254 35.23%),981 (0.50),,
C,"Roos, Paul",52y 29d,240 (125-2-113 52.50%),,38 (9-0-29 23.68%),
