North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
27,"Bergman, Miller",20y 137d,10 (2-0-8 20.00%),,←,
21,"Coleman-Jones, Callum",23y 363d,24 (5-1-18 22.92%),20 (0.83),15 (1-0-14 6.67%),9 (0.60)
4,"Corr, Aidan",29y 25d,129 (50-3-76 39.92%),2 (0.02),31 (3-0-28 9.68%),
25,"Curtis, Paul",20y 99d,26 (3-0-23 11.54%),18 (0.69),←,
40,"Ford, Eddie",20y 355d,12 (0-0-12 0.00%),6 (0.50),←,
22,"Goldstein, Todd",34y 345d,307 (129-2-176 42.35%),155 (0.50),←,
43,"Hall, Aaron",32y 214d,161 (42-2-117 26.71%),94 (0.58),58 (9-1-48 16.38%),18 (0.31)
20,"Larkey, Nick",25y 5d,84 (19-1-64 23.21%),156 (1.86),←,
19,"Logue, Griffin",25y 59d,76 (30-1-45 40.13%),10 (0.13),12 (2-0-10 16.67%),1 (0.08)
11,"McDonald, Luke",28y 122d,172 (67-0-105 38.95%),18 (0.10),←,
23,"McKay, Ben",25y 169d,61 (7-1-53 12.30%),1 (0.02),←,
29,"Phillips, Will",21y 20d,25 (5-0-20 20.00%),6 (0.24),←,
24,"Powell, Tom",21y 101d,42 (5-1-36 13.10%),14 (0.33),←,
8,"Scott, Bailey",22y 337d,68 (8-1-59 12.50%),25 (0.37),←,
3,"Sheezel, Harry",18y 241d,13 (2-0-11 15.38%),3 (0.23),←,
14,"Shiels, Liam",32y 43d,267 (158-3-106 59.74%),93 (0.35),12 (2-0-10 16.67%),3 (0.25)
36,"Spicer, Phoenix",21y 132d,11 (1-0-10 9.09%),2 (0.18),←,
2,"Stephenson, Jaidyn",24y 147d,102 (40-1-61 39.71%),114 (1.12),48 (6-1-41 13.54%),38 (0.79)
26,"Thomas, Tarryn",23y 78d,59 (17-1-41 29.66%),49 (0.83),←,
13,"Tucker, Darcy",26y 139d,117 (42-0-75 35.90%),38 (0.32),9 (0-0-9 0.00%),3 (0.33)
6,"Wardlaw, George",19y,4 (0-0-4 0.00%),1 (0.25),←,
7,"Ziebell, Jack",32y 103d,271 (112-1-158 41.51%),182 (0.67),←,
44,"Zurhaar, Cameron",25y 20d,95 (24-1-70 25.79%),131 (1.38),←,
Totals,Totals,24y 348d,2136 (768-20-1348 35.96%),1138 (0.53),,
C,"Ratten, Brett",51y 335d,192 (94-1-97 49.22%),,4 (0-0-4 0.00%),
