Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
27,"Barker, John",27y 60d,125 (45-1-79 36.40%),98 (0.78),70 (38-0-32 54.29%),85 (1.21)
33,"Barlow, Kris",28y 279d,59 (30-0-29 50.85%),46 (0.78),←,
10,"Bateman, Chance",20y 303d,10 (4-0-6 40.00%),3 (0.30),←,
17,"Chick, Daniel",26y 69d,131 (64-2-65 49.62%),133 (1.02),←,
35,"Cox, Adrian",21y 224d,17 (7-0-10 41.18%),5 (0.29),←,
24,"Cox, Simon",25y 85d,61 (28-0-33 45.90%),26 (0.43),3 (1-0-2 33.33%),2 (0.67)
9,"Crawford, Shane",27y 223d,182 (91-2-89 50.55%),149 (0.82),←,
19,"Dixon, Ben",24y 310d,98 (53-1-44 54.59%),147 (1.50),←,
34,"Graham, Mark",29y 38d,168 (77-2-89 46.43%),54 (0.32),←,
29,"Greene, Steven",20y 85d,15 (7-0-8 46.67%),8 (0.53),←,
5,"Harford, Daniel",25y 32d,141 (66-1-74 47.16%),61 (0.43),←,
3,"Hay, Jonathan",22y 250d,87 (42-1-44 48.85%),9 (0.10),←,
2,"Holland, Nick",27y 265d,133 (61-2-70 46.62%),196 (1.47),←,
37,"Lekkas, Angelo",25y 295d,115 (51-1-63 44.78%),46 (0.40),←,
7,"McCabe, Luke",25y 253d,120 (57-1-62 47.92%),10 (0.08),←,
13,"Picioane, Lance",21y 317d,32 (16-0-16 50.00%),9 (0.28),28 (15-0-13 53.57%),7 (0.25)
20,"Rawlings, Jade",24y 193d,76 (37-0-39 48.68%),25 (0.33),←,
52,"Rehn, Shaun",30y 246d,154 (84-1-69 54.87%),61 (0.40),20 (12-0-8 60.00%),6 (0.30)
16,"Ries, Nick",19y 280d,1 (0-0-1 0.00%),,←,
11,"Smith, Joel",24y 352d,120 (62-1-57 52.08%),71 (0.59),62 (33-1-28 54.03%),20 (0.32)
23,"Thompson, Nathan",24y 65d,71 (38-1-32 54.23%),94 (1.32),←,
21,"Vandenberg, Richard",25y 96d,45 (20-1-24 45.56%),10 (0.22),←,
Totals,Totals,24y 362d,1961 (940-18-1003 47.93%),1261 (0.64),,
C,"Schwab, Peter",41y 210d,52 (28-0-24 53.85%),,←,
