St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
10,"Baker, Steven",23y 310d,70 (23-1-46 33.57%),17 (0.24),←,
14,"Ball, Luke",19y 307d,17 (10-0-7 58.82%),10 (0.59),←,
6,"Black, Heath",24y 304d,104 (29-0-75 27.88%),43 (0.41),35 (11-0-24 31.43%),8 (0.23)
27,"Blake, Jason",23y 12d,41 (12-1-28 30.49%),9 (0.22),←,
3,"Clarke, Xavier",20y 181d,39 (14-1-24 37.18%),21 (0.54),←,
26,"Dal Santo, Nick",20y 34d,27 (9-1-17 35.19%),14 (0.52),←,
9,"Gehrig, Fraser",28y 24d,169 (81-1-87 48.22%),236 (1.40),54 (18-0-36 33.33%),77 (1.43)
18,"Goddard, Brendon",18y 312d,19 (10-0-9 52.63%),6 (0.32),←,
2,"Hamill, Aaron",26y 220d,152 (69-0-83 45.39%),189 (1.24),60 (20-0-40 33.33%),75 (1.25)
35,"Harvey, Robert",32y 219d,278 (131-3-144 47.66%),161 (0.58),←,
7,"Hayes, Lenny",24y 73d,94 (30-2-62 32.98%),40 (0.43),←,
5,"Jones, Austinn",27y 181d,180 (73-2-105 41.11%),119 (0.66),←,
33,"Knobel, Trent",23y 309d,31 (15-1-15 50.00%),4 (0.13),18 (6-1-11 36.11%),4 (0.22)
23,"Koschitzke, Justin",21y 189d,42 (14-0-28 33.33%),17 (0.40),←,
31,"Maguire, Matt",19y 302d,30 (11-0-19 36.67%),8 (0.27),←,
44,"Milne, Stephen",24y 19d,53 (13-1-39 25.47%),107 (2.02),←,
1,"Peckett, Justin",31y 174d,205 (81-2-122 40.00%),38 (0.19),←,
19,"Penny, Luke",23y 48d,52 (26-0-26 50.00%),5 (0.10),17 (11-0-6 64.71%),
17,"Powell, Stephen",27y 202d,97 (58-1-38 60.31%),81 (0.84),23 (12-0-11 52.17%),17 (0.74)
12,"Riewoldt, Nick",21y 162d,51 (18-1-32 36.27%),56 (1.10),←,
4,"Thompson, Andrew",31y 158d,149 (58-2-89 39.60%),83 (0.56),←,
13,"Voss, Brett",26y 34d,92 (37-2-53 41.30%),30 (0.33),57 (18-1-38 32.46%),19 (0.33)
Totals,Totals,24y 205d,1992 (822-22-1148 41.27%),1294 (0.65),,
C,"Thomas, Grant",46y 42d,52 (18-1-33 35.58%),,←,
