Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
47,"Austin, Mark",25y 167d,41 (17-0-24 41.46%),2 (0.05),26 (12-0-14 46.15%),1 (0.04)
4,"Bontempelli, Marcus",18y 259d,13 (4-0-9 30.77%),10 (0.77),←,
5,"Boyd, Matthew",31y 348d,236 (108-2-126 46.19%),80 (0.34),←,
45,"Campbell, Tom",22y 281d,17 (4-0-13 23.53%),16 (0.94),←,
17,"Cooney, Adam",28y 314d,216 (104-2-110 48.61%),184 (0.85),←,
8,"Crameri, Stewart",26y,76 (38-1-37 50.66%),127 (1.67),19 (7-0-12 36.84%),31 (1.63)
6,"Dahlhaus, Luke",21y 354d,68 (24-0-44 35.29%),68 (1.00),←,
33,"Darley, Sam",21y 176d,17 (3-0-14 17.65%),2 (0.12),4 (3-0-1 75.00%),1 (0.25)
16,"Griffen, Ryan",28y 14d,199 (97-1-101 48.99%),128 (0.64),←,
7,"Higgins, Shaun",26y 159d,126 (58-1-67 46.43%),128 (1.02),←,
24,"Hrovat, Nathan",20y 64d,17 (7-0-10 41.18%),8 (0.47),←,
26,"Hunter, Lachie",19y 240d,22 (9-0-13 40.91%),13 (0.59),←,
21,"Liberatore, Tom",22y 86d,74 (25-0-49 33.78%),16 (0.22),←,
11,"Macrae, Jack",20y 7d,32 (11-0-21 34.38%),12 (0.38),←,
27,"Minson, Will",29y 121d,177 (84-1-92 47.74%),76 (0.43),←,
38,"Morris, Dale",31y 224d,190 (100-2-88 53.16%),3 (0.02),←,
2,"Murphy, Robert",32y 62d,268 (115-4-149 43.66%),171 (0.64),←,
42,"Picken, Liam",28y 9d,126 (55-0-71 43.65%),33 (0.26),←,
23,"Roughead, Jordan",23y 280d,70 (26-0-44 37.14%),12 (0.17),←,
25,"Stevens, Koby",23y 53d,47 (17-0-30 36.17%),24 (0.51),36 (13-0-23 36.11%),22 (0.61)
9,"Stringer, Jake",20y 107d,25 (9-0-16 36.00%),32 (1.28),←,
10,"Wood, Easton",24y 340d,65 (28-0-37 43.08%),7 (0.11),←,
Totals,Totals,24y 316d,2122 (943-14-1165 44.44%),1152 (0.54),,
C,"McCartney, Brendan",53y 291d,63 (20-0-43 31.75%),,←,
