Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
7,"Brown, Nathan",30y 83d,195 (83-4-108 43.59%),313 (1.61),58 (19-1-38 33.62%),107 (1.84)
3,"Deledio, Brett",21y 15d,69 (26-2-41 39.13%),47 (0.68),←,
10,"Edwards, Shane",19y 191d,20 (3-2-15 20.00%),16 (0.80),←,
41,"Foley, Nathan",22y 238d,56 (17-2-37 32.14%),12 (0.21),←,
31,"Hyde, Chris",25y 268d,87 (23-1-63 27.01%),36 (0.41),←,
23,"Jackson, Daniel",22y 8d,40 (10-1-29 26.25%),12 (0.30),←,
17,"Johnson, Kane",30y 49d,208 (87-2-119 42.31%),72 (0.35),104 (32-2-70 31.73%),28 (0.27)
46,"King, Jake",24y 38d,26 (5-2-19 23.08%),4 (0.15),←,
16,"McGuane, Luke",21y 81d,20 (3-1-16 17.50%),,←,
13,"McMahon, Jordan",24y 342d,121 (47-4-70 40.50%),38 (0.31),7 (2-1-4 35.71%),1 (0.14)
40,"Moore, Kelvin",24y 39d,31 (4-1-26 14.52%),8 (0.26),←,
20,"Morton, Mitch",21y 96d,17 (7-1-9 44.12%),20 (1.18),5 (1-1-3 30.00%),9 (1.80)
1,"Newman, Chris",25y 351d,118 (36-2-80 31.36%),16 (0.14),←,
26,"Pattison, Adam",22y 59d,42 (15-2-25 38.10%),10 (0.24),←,
12,"Richardson, Matthew",33y 45d,263 (108-2-153 41.44%),767 (2.92),←,
8,"Riewoldt, Jack",19y 185d,12 (2-1-9 20.83%),12 (1.00),←,
25,"Schulz, Jay",23y 15d,56 (16-2-38 30.36%),50 (0.89),←,
5,"Simmonds, Troy",29y 295d,164 (75-1-88 46.04%),115 (0.70),60 (23-1-36 39.17%),49 (0.82)
30,"Tambling, Richard",21y 234d,60 (23-2-35 40.00%),46 (0.77),←,
2,"Thursfield, Will",22y 14d,29 (7-2-20 27.59%),,←,
21,"Tuck, Shane",26y 131d,76 (26-2-48 35.53%),38 (0.50),←,
35,"White, Matt",21y 18d,23 (7-2-14 34.78%),6 (0.26),←,
Totals,Totals,24y 61d,1733 (630-41-1062 36.35%),1638 (0.95),,
C,"Wallace, Terry",49y 142d,221 (105-4-112 48.42%),,73 (26-2-45 36.99%),
