Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
11,"Batchelor, Jake",22y 115d,40 (17-2-21 45.00%),,←,
25,"Chaplin, Troy",28y 105d,173 (73-1-99 42.49%),11 (0.06),33 (18-0-15 54.55%),1 (0.03)
9,"Cotchin, Trent",24y 62d,119 (53-2-64 45.38%),69 (0.58),←,
7,"Dea, Matt",22y 238d,27 (11-1-15 42.59%),1 (0.04),←,
3,"Deledio, Brett",27y 51d,202 (81-5-116 41.34%),129 (0.64),←,
10,"Edwards, Shane",25y 226d,140 (52-5-83 38.93%),92 (0.66),←,
5,"Ellis, Brandon",20y 309d,53 (26-1-26 50.00%),21 (0.40),←,
41,"Foley, Nathan",28y 273d,142 (55-3-84 39.79%),41 (0.29),←,
24,"Griffiths, Ben",22y 264d,29 (15-0-14 51.72%),10 (0.34),←,
14,"Houli, Bachar",26y 27d,102 (45-3-54 45.59%),25 (0.25),76 (35-2-39 47.37%),16 (0.21)
35,"Lennon, Ben",18y 338d,4 (1-0-3 25.00%),2 (0.50),←,
20,"Maric, Ivan",28y 155d,120 (66-1-53 55.42%),46 (0.38),43 (23-1-19 54.65%),18 (0.42)
4,"Martin, Dustin",22y 347d,97 (41-2-54 43.30%),107 (1.10),←,
36,"McDonough, Matt",20y 133d,8 (1-0-7 12.50%),1 (0.13),←,
26,"Miles, Anthony",22y 100d,11 (1-0-10 9.09%),1 (0.09),1 (0-0-1 0.00%),
38,"Morris, Steven",25y 159d,54 (27-1-26 50.93%),7 (0.13),←,
13,"Petterd, Ricky",25y 319d,72 (22-1-49 31.25%),63 (0.88),18 (8-0-10 44.44%),8 (0.44)
18,"Rance, Alex",24y 242d,95 (36-2-57 38.95%),8 (0.08),←,
8,"Riewoldt, Jack",25y 220d,145 (57-4-84 40.69%),354 (2.44),←,
19,"Thomas, Matt",27y 101d,95 (30-1-64 32.11%),32 (0.34),8 (3-0-5 37.50%),2 (0.25)
29,"Vickery, Ty",24y 8d,83 (34-2-47 42.17%),91 (1.10),←,
31,"Vlastuin, Nick",20y 50d,27 (13-0-14 48.15%),10 (0.37),←,
Totals,Totals,24y 108d,1838 (757-37-1044 41.19%),1121 (0.61),,
C,"Hardwick, Damien",41y 294d,100 (42-2-56 43.00%),,←,
