Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
11,"Bandy, Daniel",29y 135d,145 (46-1-98 32.07%),122 (0.84),40 (13-1-26 33.75%),42 (1.05)
40,"Birss, Shane",22y 22d,38 (12-2-24 34.21%),15 (0.39),←,
20,"Bowden, Patrick",23y 241d,44 (7-1-36 17.05%),52 (1.18),←,
42,"Boyd, Matthew",22y 218d,29 (7-0-22 24.14%),4 (0.14),←,
17,"Cooney, Adam",19y 184d,21 (5-0-16 23.81%),17 (0.81),←,
4,"Cross, Daniel",22y 3d,26 (6-1-19 25.00%),2 (0.08),←,
14,"Darcy, Luke",29y 264d,200 (89-4-107 45.50%),157 (0.79),←,
10,"Eagleton, Nathan",26y 143d,152 (64-3-85 43.09%),121 (0.80),96 (38-1-57 40.10%),76 (0.79)
18,"Faulkner, Cameron",20y 315d,8 (4-0-4 50.00%),4 (0.50),←,
13,"Giansiracusa, Daniel",23y 22d,72 (21-2-49 30.56%),60 (0.83),←,
9,"Gilbee, Lindsay",23y 268d,53 (18-1-34 34.91%),26 (0.49),←,
8,"Hahn, Mitch",23y 327d,74 (24-1-49 33.11%),35 (0.47),←,
25,"Hargrave, Ryan",23y 250d,54 (17-2-35 33.33%),9 (0.17),←,
22,"Harrison, Ben",30y 75d,159 (65-2-92 41.51%),71 (0.45),83 (27-2-54 33.73%),32 (0.39)
6,"Johnson, Brad",28y 258d,234 (104-5-125 45.51%),292 (1.25),←,
36,"Lake, Brian",23y 34d,33 (6-0-27 18.18%),7 (0.21),←,
2,"Murphy, Robert",22y 297d,81 (26-2-53 33.33%),30 (0.37),←,
15,"Power, Sam",21y 274d,42 (9-1-32 22.62%),9 (0.21),←,
24,"Rawlings, Jade",27y 175d,137 (64-0-73 46.72%),92 (0.67),21 (5-0-16 23.81%),30 (1.43)
1,"Ray, Farren",19y 10d,9 (1-0-8 11.11%),2 (0.22),←,
5,"Smith, Rohan",31y 306d,258 (120-5-133 47.48%),217 (0.84),←,
7,"West, Scott",30y 139d,256 (116-4-136 46.09%),93 (0.36),←,
Totals,Totals,24y 296d,2125 (831-37-1257 39.11%),1437 (0.68),,
C,"Eade, Rodney",46y 363d,154 (82-2-70 53.90%),,2 (1-0-1 50.00%),
