Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Gold Coast Games (W-D-L W%),Gold Coast Goals (Ave.)
13,"Ah Chee, Callum",20y 257d,37 (7-0-30 18.92%),23 (0.62),←,
9,"Ainsworth, Ben",20y 133d,26 (5-0-21 19.23%),19 (0.73),←,
31,"Ballard, Charlie",18y 335d,7 (0-0-7 0.00%),1 (0.14),←,
45,"Dawson, Jacob",18y 232d,1 (0-0-1 0.00%),,←,
12,"Day, Sam",25y 290d,110 (32-1-77 29.55%),74 (0.67),←,
5,"Harbrow, Jarrod",29y 340d,215 (80-2-133 37.67%),54 (0.25),145 (40-1-104 27.93%),33 (0.23)
39,"Holman, Nick",23y 25d,22 (4-0-18 18.18%),4 (0.18),13 (3-0-10 23.08%),4 (0.31)
38,"Joyce, Jesse",20y 310d,39 (11-0-28 28.21%),1 (0.03),←,
23,"Lemmens, Sean",23y 233d,71 (21-1-49 30.28%),17 (0.24),←,
21,"Leslie, Jack",23y 57d,24 (5-0-19 20.83%),,←,
19,"Lynch, Tom",25y 235d,131 (37-1-93 28.63%),254 (1.94),←,
25,"Lyons, Jarryd",25y 336d,84 (43-0-41 51.19%),47 (0.56),29 (9-0-20 31.03%),15 (0.52)
4,"Martin, Jack",23y 145d,78 (22-1-55 28.85%),71 (0.91),←,
11,"Miller, Touk",22y 121d,73 (16-1-56 22.60%),22 (0.30),←,
35,"Rischitelli, Michael",32y 166d,227 (79-3-145 35.46%),88 (0.39),116 (30-0-86 25.86%),41 (0.35)
36,"Schoenfeld, Josh",20y 355d,10 (1-0-9 10.00%),3 (0.30),←,
6,"Sexton, Alex",24y 202d,88 (24-0-64 27.27%),55 (0.63),←,
24,"Swallow, David",25y 216d,110 (31-0-79 28.18%),54 (0.49),←,
14,"Weller, Lachie",22y 120d,60 (17-0-43 28.33%),18 (0.30),13 (3-0-10 23.08%),1 (0.08)
28,"Witts, Jarrod",25y 283d,71 (27-0-44 38.03%),21 (0.30),31 (9-0-22 29.03%),3 (0.10)
30,"Wright, Peter",21y 288d,43 (9-0-34 20.93%),61 (1.42),←,
15,"Young, Aaron",25y 199d,89 (41-1-47 46.63%),72 (0.81),13 (3-0-10 23.08%),10 (0.77)
Totals,Totals,23y 255d,1616 (512-11-1093 31.68%),959 (0.59),,
C,"Dew, Stuart",38y 309d,13 (3-0-10 23.08%),,←,
