West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),West Coast Games (W-D-L W%),West Coast Goals (Ave.)
6,"Banfield, Drew",29y 44d,196 (108-1-87 55.36%),67 (0.34),←,
10,"Braun, Michael",25y 19d,95 (43-0-52 45.26%),32 (0.34),←,
46,"Carroll, Trent",24y 349d,59 (18-0-41 30.51%),5 (0.08),26 (9-0-17 34.62%),4 (0.15)
17,"Chick, Daniel",27y 61d,150 (75-2-73 50.67%),159 (1.06),1 (1-0-0 100.00%),
9,"Cousins, Ben",24y 286d,148 (75-1-72 51.01%),136 (0.92),←,
32,"Embley, Andrew",21y 289d,58 (23-0-35 39.66%),46 (0.79),←,
7,"Fletcher, Chad",23y 225d,59 (21-1-37 36.44%),30 (0.51),←,
1,"Gardiner, Michael",23y 281d,96 (45-1-50 47.40%),56 (0.58),←,
26,"Gaspar, Travis",22y 15d,19 (9-0-10 47.37%),13 (0.68),←,
35,"Green, Kasey",23y 214d,28 (10-0-18 35.71%),4 (0.14),←,
38,"Haynes, David",21y 306d,28 (11-0-17 39.29%),22 (0.79),←,
39,"Hunter, Adam",21y 298d,28 (10-0-18 35.71%),6 (0.21),←,
27,"Jakovich, Glen",30y 19d,252 (136-2-114 54.37%),41 (0.16),←,
18,"Jones, Rowan",23y 144d,72 (30-1-41 42.36%),34 (0.47),←,
3,"Judd, Chris",19y 216d,25 (12-0-13 48.00%),27 (1.08),←,
4,"Kerr, Daniel",19y 331d,45 (18-0-27 40.00%),31 (0.69),←,
33,"Matera, Phillip",27y 136d,121 (55-1-65 45.87%),240 (1.98),←,
11,"McIntosh, Ashley",30y 174d,230 (136-1-93 59.35%),108 (0.47),←,
5,"Morrison, Chad",25y 14d,123 (61-1-61 50.00%),83 (0.67),←,
28,"Sampi, Ashley",19y 81d,6 (1-0-5 16.67%),5 (0.83),←,
44,"Wirrpanda, David",23y 252d,89 (42-1-46 47.75%),49 (0.55),←,
13,"Wooden, Josh",24y 149d,78 (33-0-45 42.31%),13 (0.17),←,
Totals,Totals,24y 78d,2005 (972-13-1020 48.48%),1207 (0.60),,
C,"Worsfold, John",34y 199d,26 (13-0-13 50.00%),,←,
