Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
47,"Austin, Mark",25y 146d,39 (16-0-23 41.03%),2 (0.05),24 (11-0-13 45.83%),1 (0.04)
4,"Bontempelli, Marcus",18y 238d,11 (3-0-8 27.27%),9 (0.82),←,
5,"Boyd, Matthew",31y 327d,234 (107-2-125 46.15%),80 (0.34),←,
17,"Cooney, Adam",28y 293d,214 (103-2-109 48.60%),181 (0.85),←,
8,"Crameri, Stewart",25y 344d,74 (37-1-36 50.68%),123 (1.66),17 (6-0-11 35.29%),27 (1.59)
6,"Dahlhaus, Luke",21y 333d,66 (23-0-43 34.85%),67 (1.02),←,
16,"Griffen, Ryan",27y 358d,197 (96-1-100 48.98%),128 (0.65),←,
24,"Hrovat, Nathan",20y 43d,15 (6-0-9 40.00%),7 (0.47),←,
26,"Hunter, Lachie",19y 219d,20 (8-0-12 40.00%),13 (0.65),←,
39,"Johannisen, Jason",21y 254d,23 (7-0-16 30.43%),4 (0.17),←,
21,"Liberatore, Tom",22y 65d,72 (24-0-48 33.33%),16 (0.22),←,
11,"Macrae, Jack",19y 351d,30 (10-0-20 33.33%),11 (0.37),←,
27,"Minson, Will",29y 100d,175 (83-1-91 47.71%),76 (0.43),←,
38,"Morris, Dale",31y 203d,188 (99-2-87 53.19%),3 (0.02),←,
2,"Murphy, Robert",32y 41d,266 (114-4-148 43.61%),171 (0.64),←,
42,"Picken, Liam",27y 353d,124 (54-0-70 43.55%),32 (0.26),←,
43,"Redpath, Jack",23y 219d,3 (1-0-2 33.33%),2 (0.67),←,
23,"Roughead, Jordan",23y 259d,68 (25-0-43 36.76%),12 (0.18),←,
25,"Stevens, Koby",23y 32d,45 (16-0-29 35.56%),23 (0.51),34 (12-0-22 35.29%),21 (0.62)
9,"Stringer, Jake",20y 86d,23 (8-0-15 34.78%),27 (1.17),←,
3,"Wallis, Mitch",21y 269d,56 (18-0-38 32.14%),15 (0.27),←,
10,"Wood, Easton",24y 319d,64 (27-0-37 42.19%),7 (0.11),←,
Totals,Totals,24y 237d,2007 (885-13-1109 44.10%),1009 (0.50),,
C,"McCartney, Brendan",53y 270d,61 (19-0-42 31.15%),,←,
