Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",27y 275d,161 (67-2-92 42.24%),39 (0.24),←,
8,"Bewick, Rohan",23y 311d,45 (20-0-25 44.44%),36 (0.80),←,
20,"Black, Simon",34y 136d,322 (174-4-144 54.66%),171 (0.53),←,
1,"Docherty, Sam",19y 304d,12 (5-0-7 41.67%),1 (0.08),←,
41,"Golby, Mitch",21y 318d,37 (16-0-21 43.24%),5 (0.14),←,
6,"Green, Josh",20y 358d,32 (16-0-16 50.00%),35 (1.09),←,
11,"Hanley, Pearce",24y 275d,74 (25-0-49 33.78%),29 (0.39),←,
2,"Harwood, Ryan",22y 10d,40 (16-0-24 40.00%),4 (0.10),←,
35,"Lester, Ryan",20y 356d,36 (16-0-20 44.44%),7 (0.19),←,
23,"Leuenberger, Matthew",25y 71d,87 (32-1-54 37.36%),18 (0.21),←,
36,"Maguire, Matt",29y 79d,153 (75-1-77 49.35%),20 (0.13),54 (21-0-33 38.89%),1 (0.02)
32,"Mayes, Sam",19y 89d,16 (9-0-7 56.25%),12 (0.75),←,
9,"McGrath, Ashley",30y 89d,206 (99-2-105 48.54%),159 (0.77),←,
21,"Merrett, Daniel",28y 248d,151 (66-3-82 44.70%),55 (0.36),←,
24,"Patfull, Joel",28y 253d,159 (65-3-91 41.82%),22 (0.14),←,
29,"Raines, Andrew",27y 162d,117 (41-1-75 35.47%),12 (0.10),61 (23-0-38 37.70%),11 (0.18)
30,"Redden, Jack",22y 251d,96 (36-1-59 38.02%),44 (0.46),←,
10,"Rich, Daniel",23y 71d,96 (39-1-56 41.15%),65 (0.68),←,
38,"Rockliff, Tom",23y 176d,81 (27-0-54 33.33%),41 (0.51),←,
14,"Staker, Brent",29y 86d,152 (79-1-72 52.30%),117 (0.77),42 (15-0-27 35.71%),33 (0.79)
26,"Yeo, Elliot",19y 320d,25 (10-0-15 40.00%),1 (0.04),←,
15,"Zorko, Dayne",24y 189d,36 (17-0-19 47.22%),38 (1.06),←,
Totals,Totals,24y 334d,2134 (950-20-1164 44.52%),931 (0.44),,
C,"Harvey, Mark",48y 67d,98 (40-0-58 40.82%),,1 (1-0-0 100.00%),
