Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
27,"Armfield, Dennis",22y 131d,12 (5-0-7 41.67%),2 (0.17),←,
47,"Bentley, Greg",22y 23d,22 (9-0-13 40.91%),6 (0.27),1 (0-0-1 0.00%),
19,"Betts, Eddie",22y 157d,81 (20-2-59 25.93%),103 (1.27),←,
18,"Bower, Paul",21y 113d,30 (8-0-22 26.67%),2 (0.07),←,
44,"Carrazzo, Andrew",25y 138d,86 (24-2-60 29.07%),22 (0.26),←,
28,"Cloke, Cameron",24y 133d,53 (23-0-30 43.40%),33 (0.62),32 (14-0-18 43.75%),22 (0.69)
25,"Fevola, Brendan",28y 102d,170 (59-2-109 35.29%),509 (2.99),←,
4,"Gibbs, Bryce",20y 48d,49 (16-0-33 32.65%),22 (0.45),←,
33,"Houlihan, Ryan",27y 101d,168 (51-2-115 30.95%),105 (0.63),←,
40,"Jamison, Michael",22y 325d,25 (10-0-15 40.00%),,←,
45,"Joseph, Aaron",19y 302d,6 (3-0-3 50.00%),,←,
5,"Judd, Chris",25y 236d,161 (96-2-63 60.25%),157 (0.98),27 (12-0-15 44.44%),19 (0.70)
8,"Kreuzer, Matthew",19y 354d,26 (13-0-13 50.00%),16 (0.62),←,
3,"Murphy, Marc",21y 287d,63 (19-0-44 30.16%),41 (0.65),←,
17,"OhAilpin, Setanta",26y 45d,48 (13-1-34 28.13%),20 (0.42),←,
2,"Russell, Jordan",22y 177d,56 (17-1-38 31.25%),12 (0.21),←,
29,"Scotland, Heath",28y 285d,163 (57-1-105 35.28%),53 (0.33),110 (34-1-75 31.36%),41 (0.37)
6,"Simpson, Kade",24y 362d,93 (27-1-65 29.57%),51 (0.55),←,
24,"Stevens, Nick",29y 119d,218 (103-4-111 48.17%),128 (0.59),91 (29-2-60 32.97%),50 (0.55)
32,"Thornton, Bret",25y 168d,134 (36-1-97 27.24%),2 (0.01),←,
30,"Waite, Jarrad",26y 87d,112 (32-2-78 29.46%),111 (0.99),←,
34,"Wiggins, Simon",26y 233d,109 (34-1-74 31.65%),36 (0.33),←,
Totals,Totals,24y 95d,1885 (675-22-1188 35.81%),1431 (0.76),,
C,"Ratten, Brett",37y 295d,34 (13-0-21 38.24%),,←,
