Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
40,"Birss, Shane",20y 172d,30 (10-2-18 36.67%),11 (0.37),←,
17,"Brown, Nathan",25y 201d,137 (64-3-70 47.81%),206 (1.50),←,
16,"Croft, Matthew",30y 185d,183 (93-5-85 52.19%),66 (0.36),←,
38,"Cross, Daniel",20y 153d,10 (3-1-6 35.00%),1 (0.10),←,
14,"Darcy, Luke",28y 49d,176 (83-4-89 48.30%),124 (0.70),←,
10,"Eagleton, Nathan",24y 293d,128 (58-3-67 46.48%),103 (0.80),72 (32-1-39 45.14%),58 (0.81)
4,"Garlick, Simon",28y 142d,173 (85-3-85 50.00%),136 (0.79),129 (61-3-65 48.45%),109 (0.84)
13,"Giansiracusa, Daniel",21y 172d,55 (16-2-37 30.91%),55 (1.00),←,
8,"Hahn, Mitch",22y 112d,50 (18-1-31 37.00%),14 (0.28),←,
25,"Hargrave, Ryan",22y 35d,38 (12-2-24 34.21%),9 (0.24),←,
22,"Harrison, Ben",28y 225d,137 (60-2-75 44.53%),57 (0.42),61 (22-2-37 37.70%),18 (0.30)
6,"Johnson, Brad",27y 43d,211 (99-5-107 48.10%),268 (1.27),←,
35,"Kretiuk, Steven",31y 57d,170 (90-4-76 54.12%),11 (0.06),←,
36,"Lake, Brian",21y 184d,14 (1-0-13 7.14%),6 (0.43),←,
29,"McGuinness, Kieran",20y 53d,20 (3-2-15 20.00%),7 (0.35),←,
23,"McMahon, Jordan",20y 95d,37 (7-2-28 21.62%),24 (0.65),←,
2,"Murphy, Robert",21y 82d,60 (21-2-37 36.67%),13 (0.22),←,
30,"Robbins, Matthew",26y 114d,75 (31-2-42 42.67%),16 (0.21),68 (27-2-39 41.18%),16 (0.24)
34,"Skipper, Wayde",20y 182d,12 (1-1-10 12.50%),2 (0.17),←,
5,"Smith, Rohan",30y 91d,235 (114-5-116 49.57%),210 (0.89),←,
7,"West, Scott",28y 289d,232 (110-4-118 48.28%),86 (0.37),←,
21,"Wiggins, Patrick",22y 202d,12 (6-0-6 50.00%),5 (0.42),←,
Totals,Totals,24y 242d,2195 (985-55-1155 44.87%),1430 (0.65),,
C,"Rohde, Peter",38y 284d,23 (4-1-18 19.57%),,←,
