Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
1,"Boak, Travis",25y 332d,144 (64-1-79 44.79%),84 (0.58),←,
5,"Broadbent, Matthew",23y 332d,93 (38-1-54 41.40%),38 (0.41),←,
27,"Carlile, Alipate",27y 60d,145 (62-1-82 43.10%),5 (0.03),←,
18,"Cornes, Kane",31y 175d,282 (144-2-136 51.42%),92 (0.33),←,
7,"Ebert, Brad",24y 88d,136 (57-1-78 42.28%),73 (0.54),60 (29-1-30 49.17%),40 (0.67)
9,"Gray, Robbie",26y 91d,104 (46-0-58 44.23%),140 (1.35),←,
46,"Gray, Sam",22y 148d,6 (5-0-1 83.33%),5 (0.83),←,
8,"Hartlett, Hamish",23y 319d,79 (33-1-45 42.41%),47 (0.59),←,
36,"Hombsch, Jack",21y 114d,28 (13-0-15 46.43%),,19 (13-0-6 68.42%),
24,"Impey, Jarman",18y 355d,13 (10-0-3 76.92%),3 (0.23),←,
42,"Jonas, Tom",23y 171d,45 (21-1-23 47.78%),1 (0.02),←,
23,"Lobbe, Matthew",25y 137d,56 (27-0-29 48.21%),15 (0.27),←,
37,"Mitchell, Kane",24y 210d,20 (11-0-9 55.00%),13 (0.65),←,
6,"Monfries, Angus",27y 161d,183 (77-3-103 42.90%),216 (1.18),33 (19-0-14 57.58%),51 (1.55)
29,"Pittard, Jasper",23y 89d,45 (25-0-20 55.56%),7 (0.16),←,
21,"Polec, Jared",21y 260d,29 (18-0-11 62.07%),21 (0.72),13 (11-0-2 84.62%),12 (0.92)
28,"Schulz, Jay",29y 72d,156 (63-3-90 41.35%),258 (1.65),85 (39-1-45 46.47%),200 (2.35)
12,"Trengove, Jackson",23y 239d,92 (36-1-55 39.67%),8 (0.09),←,
39,"Westhoff, Justin",27y 271d,148 (65-1-82 44.26%),193 (1.30),←,
19,"White, Matt",27y 75d,118 (54-4-60 47.46%),71 (0.60),13 (10-0-3 76.92%),17 (1.31)
16,"Wines, Ollie",19y 265d,38 (24-0-14 63.16%),16 (0.42),←,
20,"Wingard, Chad",20y 335d,56 (28-1-27 50.89%),78 (1.39),←,
Totals,Totals,24y 195d,2016 (921-21-1074 45.68%),1384 (0.69),,
C,"Hinkley, Ken",47y 272d,37 (24-0-13 64.86%),,←,
