West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),West Coast Games (W-D-L W%),West Coast Goals (Ave.)
26,"Allan, Bo",19y 105d,2 (0-0-2 0.00%),,←,
12,"Allen, Oscar",26y 74d,103 (43-0-60 41.75%),151 (1.47),←,
3,"Baker, Liam",27y 125d,140 (68-4-68 50.00%),54 (0.39),12 (1-0-11 8.33%),
41,"Brock, Sandy",22y 169d,6 (1-0-5 16.67%),,←,
10,"Brockman, Tyler",22y 191d,45 (12-2-31 28.89%),30 (0.67),19 (3-0-16 15.79%),7 (0.37)
28,"Cole, Tom",28y 4d,123 (58-0-65 47.15%),4 (0.03),←,
43,"Dewar, Tyrell",21y 66d,16 (3-0-13 18.75%),8 (0.50),←,
14,"Duggan, Liam",28y 172d,191 (85-0-106 44.50%),15 (0.08),←,
42,"Edwards, Harry",24y 243d,48 (9-0-39 18.75%),,←,
25,"Flynn, Matt",27y 261d,45 (11-1-33 25.56%),13 (0.29),12 (1-0-11 8.33%),3 (0.25)
7,"Ginbey, Reuben",20y 264d,52 (7-0-45 13.46%),2 (0.04),←,
17,"Graham, Jack",27y 96d,142 (76-4-62 54.93%),52 (0.37),11 (1-0-10 9.09%),1 (0.09)
8,"Hewett, Elijah",21y 5d,24 (4-0-20 16.67%),11 (0.46),←,
19,"Hough, Brady",22y 88d,65 (9-0-56 13.85%),2 (0.03),←,
5,"Hunt, Jayden",30y 59d,169 (70-1-98 41.72%),58 (0.34),55 (9-0-46 16.36%),15 (0.27)
44,"Hutchinson, Jack",23y 203d,16 (1-0-15 6.25%),2 (0.13),←,
11,"Kelly, Tim",30y 310d,154 (60-0-94 38.96%),80 (0.52),106 (30-0-76 28.30%),32 (0.30)
13,"Long, Noah",20y 282d,33 (5-0-28 15.15%),11 (0.33),←,
23,"Maric, Ryan",20y 268d,41 (8-0-33 19.51%),16 (0.39),←,
22,"Reid, Archer",19y 255d,10 (0-0-10 0.00%),4 (0.40),←,
9,"Reid, Harley",20y 45d,32 (6-0-26 18.75%),19 (0.59),←,
1,"Ryan, Liam",28y 242d,115 (49-0-66 42.61%),148 (1.29),←,
34,"Williams, Jack",21y 182d,36 (7-0-29 19.44%),31 (0.86),←,
Totals,Totals,24y 50d,1608 (592-12-1004 36.82%),711 (0.44),,
C,"McQualter, Andrew",38y 357d,25 (8-0-17 32.00%),,12 (1-0-11 8.33%),
